timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
19:25:26.781927,0.39526,-0.22217,0.82471,6.94656,-38.90076,2.91603
19:25:26.790627,0.40161,-0.22461,0.82739,10.82443,-40.29008,2.59542
19:25:26.800603,0.40894,-0.20996,0.81592,11.31298,-41.34351,2.77863
19:25:26.810249,0.42236,-0.19531,0.80298,5.31298,-40.82443,3.89313
19:25:26.820645,0.4502,-0.16724,0.80493,-4.91603,-40.15267,3.89313
19:25:26.830557,0.4585,-0.16626,0.81421,-15.43511,-39.80153,3.67939
19:25:26.840666,0.45801,-0.19238,0.81689,-21.63359,-40.61069,3.23664
19:25:26.850533,0.45825,-0.2168,0.80811,-22.83969,-41.78626,2.64122
19:25:26.860399,0.46851,-0.24219,0.80884,-20.13741,-42.53435,2.36641
19:25:26.870669,0.46826,-0.25342,0.80054,-14.71756,-42.9771,2.1374
19:25:26.880410,0.46973,-0.24487,0.80249,-7.84733,-43.72519,2.10687
19:25:26.890424,0.48047,-0.24585,0.80811,-0.27481,-44.0458,2.41221
19:25:26.900118,0.4751,-0.23511,0.80225,5.89313,-44.71756,3.0687
19:25:26.910150,0.50122,-0.21362,0.79541,6.80916,-44.22901,4.1374
19:25:26.919862,0.51196,-0.18921,0.79077,2.85496,-43.89313,4.82443
19:25:26.930532,0.51392,-0.18311,0.77368,-4.38168,-44.25954,4.62595
19:25:26.940904,0.51245,-0.19312,0.75806,-10.90076,-44.33588,3.89313
19:25:26.950881,0.51465,-0.20361,0.74829,-13.17557,-44.48855,3.08397
19:25:26.960652,0.51611,-0.22778,0.75708,-10.0458,-45.48092,2.80916
19:25:26.970426,0.51855,-0.24268,0.75977,-4.41221,-46.54962,2.79389
19:25:26.980311,0.53882,-0.22925,0.75513,-0.70229,-46.44275,3.55725
19:25:26.990004,0.55518,-0.20825,0.73633,0.07634,-45.67939,4.62595
19:25:27.000589,0.56616,-0.2146,0.73218,-0.07634,-44.71756,5.31298
19:25:27.010428,0.55786,-0.21362,0.71582,-2.39695,-44.30534,5.17557
19:25:27.020580,0.57031,-0.20483,0.698,-7.61832,-43.70992,5.16031
19:25:27.030723,0.58252,-0.19507,0.69141,-14.51908,-43.0229,4.85496
19:25:27.040646,0.58765,-0.20337,0.68433,-18.22901,-42.62595,4.58015
19:25:27.050436,0.5874,-0.22974,0.67798,-16.58015,-42.82443,3.63359
19:25:27.060503,0.58398,-0.24902,0.68286,-11.54198,-42.8855,3.48092
19:25:27.070617,0.58423,-0.26196,0.70435,-5.69466,-43.63359,3.14504
19:25:27.080552,0.5957,-0.25415,0.71094,-1.37405,-43.32824,2.99237
19:25:27.090148,0.61353,-0.24512,0.69238,1.19084,-42.53435,3.51145
19:25:27.100050,0.63257,-0.23682,0.69019,2.16794,-41.25191,3.77099
19:25:27.109969,0.63306,-0.21484,0.69019,0.71756,-40.99237,3.41985
19:25:27.120731,0.64038,-0.20923,0.65137,-1.9542,-40.25954,3.57252
19:25:27.130357,0.63599,-0.22534,0.65332,-3.92366,-40.0,3.32824
19:25:27.140692,0.63721,-0.23218,0.64282,-5.17557,-40.32061,3.70992
19:25:27.150440,0.64087,-0.21802,0.64771,-7.55725,-39.46565,3.74046
19:25:27.160423,0.65039,-0.22583,0.62573,-11.40458,-39.09924,3.67939
19:25:27.170679,0.65381,-0.229,0.60596,-14.64122,-39.20611,2.9313
19:25:27.180630,0.66406,-0.2312,0.62769,-17.52672,-38.76336,2.24427
19:25:27.190741,0.67944,-0.23291,0.64697,-17.75573,-38.9771,1.80153
19:25:27.200666,0.68311,-0.24121,0.64014,-15.64886,-38.67176,1.64885
19:25:27.210569,0.68628,-0.24731,0.62817,-12.10687,-37.75573,2.25954
19:25:27.220345,0.68384,-0.24097,0.60669,-9.64886,-36.33588,3.51145
19:25:27.230685,0.68774,-0.22681,0.58643,-8.70229,-35.0687,3.93893
19:25:27.240729,0.68701,-0.25537,0.58789,-7.23664,-35.23664,3.23664
19:25:27.250464,0.68164,-0.26587,0.60425,-4.39695,-35.48092,2.25954
19:25:27.260578,0.70093,-0.25317,0.60962,-3.49618,-35.08397,1.58779
19:25:27.270426,0.71509,-0.2356,0.57642,-4.45802,-34.15267,1.61832
19:25:27.280374,0.74023,-0.21973,0.56958,-6.9313,-32.90076,2.0
19:25:27.291031,0.73438,-0.21655,0.5791,-11.60305,-32.39695,2.39695
19:25:27.300874,0.72803,-0.2251,0.58496,-15.81679,-31.69466,2.67176
19:25:27.310705,0.72144,-0.2373,0.58252,-17.23664,-31.03817,2.54962
19:25:27.320880,0.71948,-0.25684,0.56494,-13.00763,-31.09924,2.62595
19:25:27.330874,0.71069,-0.28809,0.56934,-3.20611,-31.57252,2.15267
19:25:27.340317,0.71167,-0.29224,0.58691,6.85496,-32.71756,1.29771
19:25:27.350443,0.73242,-0.25806,0.61353,11.41985,-32.32061,1.08397
19:25:27.360818,0.75537,-0.21509,0.59253,9.22137,-31.28244,2.15267
19:25:27.370638,0.77246,-0.20142,0.56592,2.96183,-30.10687,3.25191
19:25:27.380664,0.75659,-0.22046,0.55664,-4.70229,-30.33588,3.46565
19:25:27.390723,0.75244,-0.21924,0.56055,-11.49618,-30.83969,3.46565
19:25:27.400765,0.76196,-0.22852,0.55371,-15.43511,-31.49618,2.8855
19:25:27.410543,0.75562,-0.25195,0.56372,-15.55725,-32.79389,2.33588
19:25:27.420661,0.75391,-0.26196,0.55884,-13.0229,-34.01527,1.45038
19:25:27.430664,0.77271,-0.2605,0.57056,-9.46565,-34.39695,1.37405
19:25:27.440528,0.78687,-0.25635,0.56177,-7.45038,-34.16794,2.0
19:25:27.450616,0.78516,-0.24438,0.55151,-8.51908,-33.64885,2.70229
19:25:27.460813,0.78052,-0.24219,0.54956,-10.85496,-33.35878,3.0229
19:25:27.470451,0.78467,-0.25024,0.53491,-13.0229,-33.20611,3.23664
19:25:27.480778,0.78931,-0.24121,0.51636,-14.47328,-32.91603,3.08397
19:25:27.490737,0.7793,-0.25195,0.49316,-14.53435,-33.40458,2.71756
19:25:27.500801,0.78564,-0.2561,0.49316,-14.29008,-34.35115,2.47328
19:25:27.510668,0.78589,-0.26758,0.51074,-11.89313,-34.90076,1.61832
19:25:27.520502,0.79663,-0.27271,0.51172,-9.03817,-35.46565,1.16031
19:25:27.530392,0.8147,-0.26294,0.51123,-7.35878,-34.94656,0.96183
19:25:27.540458,0.82056,-0.25366,0.50952,-6.74809,-34.61069,1.28244
19:25:27.550849,0.82227,-0.24805,0.50586,-7.46565,-34.10687,2.0
19:25:27.560684,0.8186,-0.25146,0.4917,-8.0458,-34.01527,2.03053
19:25:27.570624,0.82397,-0.25684,0.49341,-8.0458,-33.98473,2.15267
19:25:27.580521,0.82056,-0.25122,0.45239,-6.16794,-33.93893,2.06107
19:25:27.590393,0.82593,-0.26147,0.45361,-2.58015,-34.51908,1.9084
19:25:27.600351,0.82373,-0.26587,0.44751,0.61069,-35.46565,1.61832
19:25:27.610618,0.82495,-0.26245,0.44946,1.12977,-36.12214,1.67939
19:25:27.620554,0.8186,-0.25854,0.45166,-1.05344,-36.19847,1.58779
19:25:27.630458,0.84644,-0.24097,0.43433,-7.0229,-35.22137,1.96947
19:25:27.640514,0.84741,-0.24341,0.43433,-14.67176,-33.9542,1.83206
19:25:27.650922,0.85327,-0.24023,0.42407,-21.23664,-33.9084,1.52672
19:25:27.660922,0.85596,-0.25269,0.43311,-23.77099,-34.38168,0.83969
19:25:27.670956,0.84351,-0.27002,0.42529,-21.98473,-34.79389,0.47328
19:25:27.680602,0.85327,-0.28125,0.41113,-17.14504,-35.16031,0.68702
19:25:27.690569,0.84863,-0.28662,0.39966,-10.44275,-35.40458,0.91603
19:25:27.700329,0.84961,-0.29248,0.40405,-6.70229,-35.40458,1.35878
19:25:27.710422,0.85229,-0.27539,0.3811,-5.41985,-35.05344,1.43511
19:25:27.720813,0.8728,-0.25952,0.37793,-9.41985,-33.84733,1.67939
19:25:27.730808,0.88428,-0.23877,0.37329,-15.49618,-32.90076,1.37405
19:25:27.740840,0.88403,-0.24072,0.38062,-20.27481,-32.90076,0.90076
19:25:27.750811,0.8855,-0.24365,0.37329,-22.41221,-33.40458,0.96183
19:25:27.760652,0.87207,-0.26636,0.37183,-22.0458,-33.93893,1.12977
19:25:27.770840,0.86841,-0.27588,0.37476,-20.47328,-34.24427,1.17557
19:25:27.780527,0.88428,-0.28296,0.35645,-17.86259,-33.98473,1.46565
19:25:27.790526,0.88818,-0.29272,0.35986,-15.43511,-33.92366,1.26718
19:25:27.800723,0.89502,-0.29321,0.35229,-11.32824,-34.54962,0.80916
19:25:27.810669,0.90332,-0.28296,0.36938,-6.76336,-34.73283,0.91603
19:25:27.820642,0.90356,-0.26562,0.35522,-3.37405,-35.05344,1.08397
19:25:27.830779,0.90869,-0.24878,0.33862,-2.65649,-35.14504,1.92366
19:25:27.840666,0.90479,-0.24951,0.32837,-3.80153,-34.94656,2.42748
19:25:27.850827,0.89282,-0.25098,0.31519,-6.73282,-35.45038,2.82443
19:25:27.860795,0.89258,-0.24902,0.28345,-10.9313,-35.12977,3.31298
19:25:27.870665,0.8938,-0.25781,0.28442,-16.30534,-35.23664,3.1145
19:25:27.880724,0.8999,-0.25977,0.28418,-21.67939,-35.41985,2.59542
19:25:27.890728,0.92017,-0.26636,0.29614,-25.69466,-35.70992,1.84733
19:25:27.900668,0.92114,-0.28564,0.28809,-26.90076,-35.70992,1.72519
19:25:27.910732,0.92358,-0.29712,0.29224,-24.83969,-36.07634,1.9542
19:25:27.920737,0.93628,-0.30078,0.28125,-21.0687,-36.06107,2.48855
19:25:27.930697,0.93921,-0.2981,0.2771,-18.38168,-35.57252,2.73282
19:25:27.940801,0.93433,-0.28564,0.27075,-17.55725,-35.23664,2.70229
19:25:27.950439,0.92505,-0.28955,0.24512,-16.9771,-35.00763,2.1374
19:25:27.960485,0.91699,-0.30713,0.24805,-13.80153,-36.06107,1.49618
19:25:27.970522,0.90747,-0.31567,0.24829,-8.38168,-37.43512,0.82443
19:25:27.980756,0.91846,-0.32104,0.24194,-3.26718,-38.44275,-0.1374
19:25:27.990919,0.92603,-0.2981,0.24219,-1.80153,-38.51908,-0.54962
19:25:28.000523,0.94116,-0.28564,0.25317,-3.26718,-38.96183,0.0458
19:25:28.010506,0.95239,-0.27612,0.22046,-7.20611,-38.01527,0.53435
19:25:28.020759,0.94678,-0.27661,0.22559,-12.67176,-37.66412,0.87023
19:25:28.030932,0.94775,-0.26807,0.20264,-17.34351,-36.42748,1.63359
19:25:28.040602,0.94604,-0.2854,0.19165,-19.83206,-36.65649,2.41221
19:25:28.050827,0.93042,-0.27441,0.18945,-20.0,-37.37405,0.12214
19:25:28.060890,0.93042,-0.29517,0.18726,-19.96947,-37.0687,0.15267
19:25:28.070863,0.9458,-0.27686,0.17554,-19.14504,-38.41221,-0.53435
19:25:28.080878,0.95435,-0.31128,0.17017,-14.99237,-39.61832,0.70229
19:25:28.091071,0.94531,-0.32227,0.16724,-10.91603,-40.01527,0.80916
19:25:28.100874,0.95508,-0.29858,0.15381,-10.64122,-39.19084,0.8855
19:25:28.110662,0.96021,-0.27783,0.13306,-13.58779,-38.0458,0.73282
19:25:28.120886,0.95947,-0.27124,0.12793,-17.35878,-37.40458,1.12977
19:25:28.130834,0.9646,-0.27686,0.12085,-19.1145,-37.19084,1.43511
19:25:28.140893,0.95898,-0.29321,0.09863,-16.22901,-36.41221,1.52672
19:25:28.150609,0.94922,-0.31787,0.08887,-9.0687,-36.29008,1.49618
19:25:28.160411,0.94897,-0.34082,0.09302,2.22901,-36.96183,0.96183
19:25:28.170745,0.95776,-0.35156,0.07495,13.70992,-36.71756,1.20611
19:25:28.180592,0.97192,-0.33423,0.06665,20.73282,-36.06107,1.80153
19:25:28.190639,0.98511,-0.2876,0.05786,20.38168,-34.8855,2.25954
19:25:28.200681,1.00513,-0.25244,0.04126,12.76336,-32.71756,3.23664
19:25:28.210538,0.99512,-0.23828,0.03955,0.24427,-30.61069,3.28244
19:25:28.220752,0.98804,-0.24268,0.02441,-14.06107,-28.48855,2.94656
19:25:28.230686,0.97632,-0.2749,0.01953,-25.05343,-27.81679,2.24427
19:25:28.240846,0.96997,-0.29443,-0.00415,-29.34351,-27.43511,2.29008
19:25:28.250803,0.96997,-0.3125,-0.01392,-27.87786,-27.0687,2.48855
19:25:28.260889,0.97656,-0.3418,0.00708,-19.58779,-28.22901,2.18321
19:25:28.270726,0.979,-0.34302,0.02393,-10.56489,-28.42748,1.9084
19:25:28.280641,1.00659,-0.29663,0.03564,-4.56489,-27.52672,2.0
19:25:28.290661,1.00317,-0.2915,0.02808,-1.92366,-25.92366,3.57252
19:25:28.300752,1.00537,-0.28003,0.02002,-3.20611,-24.45802,4.36641
19:25:28.310394,0.99243,-0.28442,0.0061,-6.79389,-23.17557,4.01527
19:25:28.320868,0.99438,-0.28223,-0.04883,-12.21374,-20.77863,3.43511
19:25:28.330743,0.97437,-0.30078,-0.05859,-16.03053,-20.06107,3.38931
19:25:28.340884,0.9707,-0.3208,-0.05737,-14.82443,-20.39695,2.82443
19:25:28.350837,0.97388,-0.34326,-0.03735,-11.74046,-20.85496,1.77099
19:25:28.360722,0.99316,-0.33008,-0.02441,-8.30534,-19.52672,1.84733
19:25:28.370419,0.99902,-0.31885,-0.00269,-5.60305,-18.58015,1.66412
19:25:28.380676,1.00879,-0.31079,-0.01904,-5.31298,-17.29771,2.65649
19:25:28.390620,1.00562,-0.30957,-0.00635,-7.1145,-16.32061,2.1374
19:25:28.400599,0.9939,-0.3125,0.01221,-10.1374,-15.89313,2.15267
