timestamp,qw,qx,qy,qz,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,raw_hex,src_uuid
19:25:25.926377,0.84808349609375,-0.20391845703125,0.4859619140625,-0.05450439453125,-0.79736328125,-0.39990234375,0.43798828125,2.0625,-0.375,-2.25,4736f3f21a1f83fc9ff9cdfc81032100faffdcff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:25.948757,0.8480224609375,-0.20367431640625,0.486083984375,-0.0545654296875,-0.818359375,-0.37646484375,0.43310546875,0.5625,-0.25,-1.3125,4636f7f21c1f82fc74f9fdfc77030900fcffebff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:25.963704,0.01513671875,0.0777587890625,0.26519775390625,-0.187744140625,0.50537109375,-1.12451171875,0.25,256.25,nan,nan,f800fa04f910fcf30b0401f700020410,d5060205-a904-deb9-4748-2c7f4a124842
19:25:25.964254,0.8480224609375,-0.20367431640625,0.486083984375,-0.05450439453125,-0.8203125,-0.39404296875,0.4482421875,-0.75,0.875,0.9375,4636f7f21c1f83fc70f9d9fc9603f4ff0e000f00,d5060402-a904-deb9-4748-2c7f4a124842
19:25:25.986198,0.847900390625,-0.2041015625,0.4862060546875,-0.0545654296875,-0.798828125,-0.41650390625,0.443359375,-1.75,1.0,-0.375,4436f0f21e1f82fc9cf9abfc8c03e4ff1000faff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.001377,0.0465087890625,-0.45159912109375,0.0621337890625,-0.20355224609375,-0.37451171875,4.107421875,-0.3740234375,48.125,nan,nan,fa0219e3fa03f9f201fddc2002fd0203,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.008688,0.847900390625,-0.20458984375,0.4859619140625,-0.05462646484375,-0.79443359375,-0.4169921875,0.45361328125,-1.8125,-0.5,-0.8125,4436e8f21a1f81fca5f9aafca103e3fff8fff3ff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.024342,0.8480224609375,-0.20440673828125,0.48583984375,-0.05487060546875,-0.80517578125,-0.40087890625,0.4423828125,1.6875,-0.75,-0.625,4636ebf2181f7dfc8ff9cbfc8a031b00f4fff6ff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.046427,0.07794189453125,0.4072265625,0.235107421875,-0.12481689453125,0.37646484375,3.88037109375,0.37548828125,-112.25,nan,nan,fd04101a0c0f03f803030b1f0103fcf8,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.046875,0.84814453125,-0.20367431640625,0.48590087890625,-0.0550537109375,-0.8134765625,-0.38330078125,0.44091796875,3.8125,-0.3125,-0.1875,4836f7f2191f7afc7ef9effc87033d00fbfffdff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.068687,0.84814453125,-0.203369140625,0.4859619140625,-0.05517578125,-0.8134765625,-0.39892578125,0.4453125,1.875,0.0625,0.125,4836fcf21a1f78fc7ef9cffc90031e0001000200,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.083637,0.0,-0.26776123046875,0.12518310546875,-0.01568603515625,0.25146484375,4.505859375,-0.3759765625,63.875,nan,nan,0000ddee0308fffe03020c24fefcfe03,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.084307,0.84814453125,-0.203369140625,0.4859619140625,-0.05517578125,-0.79296875,-0.40625,0.44384765625,-0.8125,0.1875,-0.0625,4836fcf21a1f78fca8f9c0fc8d03f3ff0300ffff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.106778,0.8482666015625,-0.2034912109375,0.48577880859375,-0.05511474609375,-0.8056640625,-0.38916015625,0.453125,-1.25,-0.9375,-0.75,4a36faf2171f79fc8ef9e3fca003ecfff1fff4ff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.121299,-0.09356689453125,0.000244140625,-0.3138427734375,0.4697265625,0.12646484375,-3.76171875,1.1240234375,-111.875,nan,nan,03fa0400eaeb101e0301e8e1fe0802f9,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.136378,0.8482666015625,-0.20343017578125,0.48577880859375,-0.0550537109375,-0.814453125,-0.3818359375,0.45263671875,-0.9375,0.25,-0.125,4a36fbf2171f7afc7cf9f2fc9f03f1ff0400feff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.144240,0.84808349609375,-0.203857421875,0.48590087890625,-0.05487060546875,-0.8056640625,-0.408203125,0.4443359375,-2.4375,0.6875,0.1875,4736f4f2191f7dfc8ef9bcfc8e03d9ff0b000300,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.158752,-0.000244140625,-0.09332275390625,0.04681396484375,-0.093994140625,0.7509765625,2.5068359375,-0.7509765625,-32.3125,nan,nan,fcff07faff02fcf902060e14fef9fbfd,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.166295,0.847900390625,-0.20465087890625,0.4859619140625,-0.0548095703125,-0.78564453125,-0.42919921875,0.44140625,-3.4375,0.6875,0.25,4436e7f21a1f7efcb7f991fc8803c9ff0b000400,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.188588,0.847900390625,-0.2049560546875,0.48577880859375,-0.0550537109375,-0.79541015625,-0.421875,0.44140625,0.0,-0.5625,-1.0625,4436e2f2171f7afca3f9a0fc88030000f7ffefff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.203708,0.06219482421875,0.376953125,0.1097412109375,-0.1566162109375,-0.2509765625,1.99267578125,-0.37109375,-48.3125,nan,nan,fb0320180607faf5fefdf10f08fdfbfc,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.204271,0.84808349609375,-0.20428466796875,0.4857177734375,-0.055419921875,-0.81201171875,-0.3876953125,0.44287109375,3.9375,-0.5625,-1.125,4736edf2161f74fc81f9e6fc8b033f00f7ffeeff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.226341,0.84808349609375,-0.20391845703125,0.48583984375,-0.05548095703125,-0.81884765625,-0.38427734375,0.4462890625,1.375,0.0625,-0.375,4736f3f2181f73fc73f9edfc920316000100faff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.241328,-0.0001220703125,0.32745361328125,-0.07818603515625,-0.23516845703125,-0.37744140625,4.37744140625,1.62451171875,160.6875,nan,nan,fefff514fffaf3f0fbfc0523ff0c0b0a,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.248644,0.84783935546875,-0.20440673828125,0.48614501953125,-0.05523681640625,-0.8046875,-0.3984375,0.4375,-3.3125,1.4375,0.0,4336ebf21d1f77fc90f9d0fc8003cbff17000000,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.264453,0.84747314453125,-0.20550537109375,0.486328125,-0.054931640625,-0.8046875,-0.40869140625,0.44140625,-6.25,1.0,-1.375,3d36d9f2201f7cfc90f9bbfc88039cff1000eaff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.278945,-0.10943603515625,-1.4393310546875,-0.14276123046875,-0.06256103515625,0.0,-1.74755859375,0.626953125,-63.9375,nan,nan,fff8e2a3ddf6fffb000005f2040501fc,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.286278,0.84698486328125,-0.20648193359375,0.4866943359375,-0.05474853515625,-0.8046875,-0.4091796875,0.43115234375,-5.5,2.0,-1.25,3536c9f2261f7ffc90f9bafc7303a8ff2000ecff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.308594,0.84698486328125,-0.20648193359375,0.48675537109375,-0.05474853515625,-0.80712890625,-0.41064453125,0.43017578125,-0.8125,0.4375,-0.5625,3536c9f2271f7ffc8bf9b7fc7103f3ff0700f7ff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.323553,0.09393310546875,0.03118896484375,0.07843017578125,-0.015380859375,-0.2509765625,-3.5126953125,-0.87646484375,209.1875,nan,nan,0306ff01050504fffefde6e3fdf8130d,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.324438,0.84698486328125,-0.20623779296875,0.48675537109375,-0.05499267578125,-0.81005859375,-0.4091796875,0.42626953125,2.4375,-0.5625,-0.1875,3536cdf2271f7bfc85f9bafc69032700f7fffdff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.346770,0.84710693359375,-0.20587158203125,0.48675537109375,-0.05511474609375,-0.8125,-0.40087890625,0.44580078125,1.8125,-0.3125,-0.0625,3736d3f2271f79fc80f9cbfc91031d00fbffffff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.361298,0.0311279296875,-0.1087646484375,0.016357421875,-0.06219482421875,-0.25244140625,1.2548828125,1.0009765625,-16.0625,nan,nan,fe010af90c0105fcfbfd0a0a0208fffe,d5060205-a904-deb9-4748-2c7f4a124842
19:25:26.368584,0.84710693359375,-0.20587158203125,0.48675537109375,-0.05511474609375,-0.80224609375,-0.39453125,0.42529296875,-0.9375,0.8125,-0.1875,3736d3f2271f79fc95f9d8fc6703f1ff0d00fdff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.384447,0.8470458984375,-0.20623779296875,0.48675537109375,-0.05487060546875,-0.8017578125,-0.39794921875,0.43896484375,-2.5,-0.5625,-0.3125,3636cdf2271f7dfc96f9d1fc8303d8fff7fffbff,d5060402-a904-deb9-4748-2c7f4a124842
19:25:26.406636,0.0936279296875,-0.1092529296875,-0.0621337890625,-0.10955810546875,0.25048828125,-2.2265625,0.87548828125,80.0625,nan,nan,fe0502f906fcfdf8010230ee01070105,d5060205-a904-deb9-4748-2c7f4a124842
