timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
18:43:56.974555,0.2561061767640816,-0.25972594532477117,0.8815846134154891,-7.490175663173966,-16.679254984035918,-0.9111497616536998
18:43:56.982978,0.2518603540987307,-0.26672893719377616,0.8863221649179546,-7.6298831355323795,-17.070909954452567,-0.8582024535983158
18:43:56.993130,0.24937038768481962,-0.2693844602654032,0.8886745461377855,-7.778413203225472,-17.46428696613255,-0.7997929452640464
18:43:57.003144,0.25010081893028163,-0.26558550062128095,0.8875922683104218,-7.9477377813847605,-17.85864977910818,-0.7308566574894092
18:43:57.012771,0.2545389938533744,-0.25666708023061563,0.8837871478581656,-8.139073072303644,-18.253091170102945,-0.6475894324070768
18:43:57.022955,0.26151527593359886,-0.24691505210726264,0.8790756863760826,-8.340699966962049,-18.646662413112963,-0.5476618385681901
18:43:57.032978,0.26846750573352446,-0.2414663849101075,0.8753033812068913,-8.530413124819766,-19.038233875630873,-0.43013497880760354
18:43:57.043107,0.27287240514398764,-0.24346751107745318,0.8735771755269637,-8.681765846606663,-19.426071700244183,-0.29518481700761895
18:43:57.053363,0.2738213804190851,-0.2520761079101992,0.8739517788984154,-8.77182632933065,-19.807348693047224,-0.14378897002141883
18:43:57.063230,0.27247561942153825,-0.26275290460517137,0.8753762796239427,-8.787475106362544,-20.17793698130321,0.022495389060225083
18:43:57.072746,0.2711591652508376,-0.26984997734726635,0.8759804027633931,-8.727784145601898,-20.532747872340675,0.20160945721424373
18:43:57.082862,0.27192081239337335,-0.26974362748153213,0.8739258433877167,-8.601627865014313,-20.866639748061747,0.39095642630682137
18:43:57.093095,0.27554989903043997,-0.26243896617892976,0.8685361294152765,-8.421717730027687,-21.175655582829066,0.5873377691552941
18:43:57.103067,0.2814494590349002,-0.25107799876558645,0.8609057466819637,-8.197793851750657,-21.45820986467592,0.7869660441491696
18:43:57.112847,0.2881522703704165,-0.24037245292357406,0.8534463759126442,-7.9320467195911055,-21.71586569435464,0.9856315599149199
18:43:57.122913,0.2940569782869496,-0.23497333038587145,0.8486155033058361,-7.6188579920742585,-21.953488972815325,1.1790357512101366
18:43:57.132996,0.298101789543398,-0.23784037632984853,0.8476505402042656,-7.24910087425328,-22.178765953366103,1.3632216775957577
18:43:57.142872,0.3002127659773931,-0.24865207364240874,0.8500975087607295,-6.817303989390578,-22.401260697883764,1.5349686290756668
18:43:57.152859,0.3013140537414002,-0.2632893666908233,0.8543277934667418,-6.3287353779375,-22.63131828014077,1.6920105681538362
18:43:57.162731,0.3027601574494429,-0.27553051192243205,0.8585080195299829,-5.803420306496134,-22.879133883144036,1.8329957223939564
18:43:57.172991,0.30545156259833667,-0.28040871667853956,0.8612754917287018,-5.275308575799812,-23.15418538232905,1.9571984017146968
18:43:57.182474,0.309273273221716,-0.2769382614819188,0.8618999520140198,-4.78674542278302,-23.465028539710467,2.06407985443962
18:43:57.192465,0.3133273245931485,-0.26822867048215765,0.8603188242814404,-4.380208937645423,-23.81929910370308,2.1528397060612714
18:43:57.202724,0.31675436187196027,-0.2591427797949258,0.8573432668621586,-4.090157225306075,-24.22373753373299,2.2220909472796015
18:43:57.212840,0.3194315299866517,-0.25347852818970673,0.8547433463760461,-3.937466749546068,-24.684131744735314,2.2697358264798315
18:43:57.222770,0.3220189057321512,-0.252605934638342,0.8546701042460967,-3.9276512142256235,-25.20517402999223,2.2930405158746208
18:43:57.232843,0.3254220621384753,-0.2559130815546302,0.8583664809899177,-4.052532889070484,-25.79027695974456,2.288838250537884
18:43:57.242801,0.33010127040576465,-0.2619378288789982,0.864972715283154,-4.293968529381603,-26.441380338328845,2.2537659333645323
18:43:57.253042,0.3356364150533454,-0.2690059373088292,0.8715537304335842,-4.627937850289814,-27.158745044734818,2.1844687768793785
18:43:57.262732,0.3408214716708513,-0.27528504779685536,0.8746679256094421,-5.027718555903622,-27.940709497753975,2.077771474931073
18:43:57.272981,0.3443684669284392,-0.278950134326503,0.8724657662219186,-5.465678543922437,-28.783401475151088,1.9308694737163932
18:43:57.282807,0.3458916210454072,-0.2788760777055913,0.8658249009049701,-5.9140174644818835,-29.680456564919833,1.7416017705100693
18:43:57.293493,0.3464174333171012,-0.27555769738827324,0.8578684493767788,-6.345259345294502,-30.622874246500768,1.5088232337913474
18:43:57.303138,0.34782462168279993,-0.2715423302548221,0.8523728358528718,-6.733275597651078,-31.599190210098968,1.2328280719734692
18:43:57.313120,0.3515226444946255,-0.2706141955598938,0.8519552347783865,-7.055149682108034,-32.59610549765927,0.9157205319876149
18:43:57.323246,0.3574995687181758,-0.2754944648244936,0.8566749799846937,-7.293504565961622,-33.59958651707809,0.5616088683125292
18:43:57.332928,0.3646042021081825,-0.2852228483097602,0.8635928741659615,-7.43832926692476,-34.59628810654019,0.17653188504691886
18:43:57.343025,0.3717019950631702,-0.29462765391649975,0.8679073564513085,-7.487200397795005,-35.575023772068604,-0.231886312183955
18:43:57.353107,0.37847884483744476,-0.29734339857110426,0.865648790730775,-7.44331738152796,-36.52796141699586,-0.6549591803177239
18:43:57.363043,0.3851911712047699,-0.2906552187108387,0.8564204462398178,-7.311869143746976,-37.45126888770398,-1.0835007202437188
18:43:57.373149,0.39193357718994554,-0.2781164656845522,0.8438900148589985,-7.09641591358722,-38.34504454893634,-1.5083328486993923
18:43:57.382985,0.39841796779422206,-0.26732658257662434,0.8332465408659493,-6.79744091249661,-39.21251130360775,-1.9207204395711623
18:43:57.392862,0.4044133928724192,-0.26450578252905826,0.8276197607985523,-6.4144909894048885,-40.05861162524089,-2.312757575325648
18:43:57.403215,0.41012378895862456,-0.2703626163662746,0.8264514110026607,-5.951596614299419,-40.88829021167293,-2.677709710585857
18:43:57.413409,0.41595374485892067,-0.28035857367714084,0.8268083353876754,-5.423852161479087,-41.704832437796206,-3.010282765545087
18:43:57.422952,0.42196173804411036,-0.28847727091865455,0.8259628322425816,-4.862163328260561,-42.50859634151458,-3.3067847667838586
18:43:57.433067,0.42776041712713925,-0.29104855921569933,0.8229839627048064,-4.313677840153717,-43.296355530994035,-3.5651682174734005
18:43:57.442972,0.43316262386671056,-0.2879917691110701,0.818556949507035,-3.836978446503102,-44.06132635211038,-3.784968795813495
18:43:57.452840,0.43891832972875616,-0.2814972973009518,0.81379649376397,-3.492954282683732,-44.79382788778076,-3.9671739488745974
18:43:57.463118,0.44650885812206503,-0.27400794951029395,0.8091933451336314,-3.3336500122719492,-45.48241798830853,-4.114060788997213
18:43:57.473373,0.45684212925164475,-0.26716300854421116,0.8043184998354456,-3.3919428949263994,-46.11526030919998,-4.229033521688501
18:43:57.483012,0.46905241081156757,-0.2619187320534211,0.7982749664779117,-3.6745945763507,-46.68143388198899,-4.316460141258244
18:43:57.492995,0.48078125082387596,-0.25896646878876584,0.790515452970853,-4.160264740183418,-47.17193205188764,-4.381459450129371
18:43:57.503344,0.48986181805238943,-0.25868989903861456,0.7814809829147104,-4.802755054765067,-47.580208263596866,-4.429552877484463
18:43:57.512904,0.49586481422804607,-0.26077423740779737,0.772517992204797,-5.5384278232165824,-47.902269792396694,-4.466115112629646
18:43:57.522945,0.5001669974365601,-0.2640800125819262,0.764969103688514,-6.29579309277395,-48.13644793691759,-4.495639924605963
18:43:57.533475,0.5047029148825171,-0.2670298401271852,0.7591421977980283,-7.004973178561382,-48.28304282105521,-4.520931004105795
18:43:57.543180,0.5106422207114735,-0.2682154458025015,0.7541449181204259,-7.6051859418056535,-48.34402125515454,-4.54237020875434
18:43:57.553161,0.5179821971725089,-0.2669296329603339,0.748719444232981,-8.049301816153466,-48.32284092240576,-4.557392348618309
18:43:57.563330,0.5260349493294048,-0.26355344002961784,0.7421072985451347,-8.305530988166856,-48.224343917446305,-4.5602436630916365
18:43:57.573098,0.5340999952674222,-0.25964292465333033,0.7340536685714364,-8.357032207662671,-48.05459051983729,-4.542065370721493
18:43:57.582919,0.541741725643032,-0.2573786419214759,0.7242856318573169,-8.200515995240778,-47.82052776194559,-4.491331542414351
18:43:57.593357,0.5487145020876845,-0.2583060998909355,0.7125020950266125,-7.844746730419642,-47.52947388812081,-4.394654563317274
18:43:57.603419,0.554958017385527,-0.2620321049495984,0.6991190656497417,-7.30938662040334,-47.188491160407196,-4.237931690464435
18:43:57.613251,0.5607811837436817,-0.266044770388365,0.6858714002461876,-6.624106888188546,-46.80378427064551,-4.007752508821337
18:43:57.623282,0.5668284204680473,-0.2672338021170372,0.6753905818283387,-5.827544596769363,-46.38029001102106,-3.692939810385252
18:43:57.633242,0.5735588075677797,-0.2641510480687628,0.669868723664607,-4.965628187706947,-45.92160019324947,-3.286064129993346
18:43:57.643069,0.5807101930395345,-0.2580772367184143,0.6696988663147613,-4.088988132667069,-45.430275427918424,-2.784751452561724
18:43:57.652917,0.5874824457555115,-0.25180963876908896,0.6730064511197953,-3.2494481833040476,-44.90848924966229,-2.1925906704667026
18:43:57.662932,0.5934301280016505,-0.24712112519208182,0.6764607723315674,-2.495814527036723,-44.358839636258814,-1.5194501033933938
18:43:57.673096,0.5991554003002099,-0.2431780740659243,0.6770104989465107,-1.869336269326521,-43.7851115097002,-0.7810539649775206
