timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27
15:39:26.816266,-48821.0859375,-64145.8359375,-53675.87890625,-57578.59375,264081.375,-41761.08984375,-46336.640625,-46012.0703125,-24894.224609375,-24204.935546875,-3865.343505859375,-26003.755859375,-39606.22265625,132369.375,139679.453125,16105.150390625,-1158.2618408203125,295115.34375,311779.59375,135336.453125,-41355.69140625,-41321.35546875,652834.0,656640.0625,0.0,0.0,0.0
15:39:26.817267,-48561.25,-63907.90625,-52989.00390625,-57121.515625,263719.6875,-40668.27734375,-46295.06640625,-45206.1875,-24262.96484375,-23835.568359375,-3198.945068359375,-25918.0078125,-38970.31640625,132150.03125,139454.9375,15771.19140625,-963.1616821289062,294930.625,311477.65625,134985.453125,-41525.484375,-41490.61328125,652633.9375,656433.5,0.0,0.0,0.0
15:39:26.818268,-48028.8828125,-63173.640625,-48011.625,-56749.46484375,272277.625,-37397.890625,-46159.24609375,-43267.52734375,-23004.828125,-16141.0048828125,-1883.8519287109375,-25766.005859375,-37932.94140625,141065.625,148149.234375,24455.919921875,-676.6809692382812,303575.90625,319741.0625,143736.859375,-33082.62109375,-33046.67578125,661014.3125,664914.6875,0.0,0.0,0.0
15:39:26.820266,-48033.08203125,-63046.67578125,-45992.9375,-57120.796875,277774.0625,-36871.51171875,-46134.12109375,-43161.390625,-23074.66015625,-12115.8798828125,-1952.7003173828125,-25782.279296875,-38122.67578125,146586.90625,153592.09375,29990.25390625,-753.397705078125,308867.125,324855.875,149380.109375,-27817.59765625,-27779.77734375,666251.8125,670290.25,0.0,0.0,0.0
15:39:26.822264,-48555.16796875,-63691.79296875,-49751.51953125,-57618.1171875,272592.625,-39772.7109375,-46248.9296875,-44977.9140625,-24311.337890625,-17417.203125,-3256.79541015625,-25939.82421875,-39200.01953125,141051.859375,148261.0,24694.1171875,-1059.1917724609375,303408.34375,319583.0625,144147.140625,-32980.15234375,-32943.94140625,661057.6875,664968.375,0.0,0.0,0.0
15:39:26.824263,-48867.9375,-64194.02734375,-53772.98046875,-57619.01171875,264800.4375,-41979.703125,-46338.07421875,-46168.8125,-24999.28515625,-24079.130859375,-3977.557373046875,-26018.955078125,-39680.52734375,133071.53125,140472.375,16813.931640625,-1178.111572265625,295593.53125,311924.1875,136249.40625,-40538.8984375,-40504.83203125,653487.25,657308.125,0.0,16368910.0,0.0
15:39:26.826261,-48628.66796875,-63991.328125,-53472.4609375,-57161.48046875,263567.5,-41062.14453125,-46304.72265625,-45461.91015625,-24421.583984375,-24452.431640625,-3356.759765625,-25935.890625,-39076.71875,131970.046875,139361.046875,15593.1689453125,-993.919921875,294499.90625,310709.15625,135001.078125,-41609.98046875,-41576.453125,652383.6875,656197.625,0.0,0.0,0.0
15:39:26.828260,-48092.453125,-63273.78515625,-48814.109375,-56781.7421875,271274.40625,-37892.4375,-46171.67578125,-43583.6015625,-23188.126953125,-17411.837890625,-2063.572998046875,-25785.67578125,-38059.55078125,140030.484375,147189.375,23424.177734375,-712.2675170898438,302263.15625,318071.0,142856.171875,-34058.2109375,-34021.4609375,659879.5,663757.0625,0.0,0.0,0.0
15:39:26.830259,-48097.91015625,-63163.89453125,-47034.15625,-57136.71484375,276054.625,-37426.0546875,-46156.20703125,-43498.92578125,-23262.875,-13882.421875,-2137.87548828125,-25813.841796875,-38246.9609375,144828.234375,151896.375,28234.7109375,-787.9113159179688,306831.46875,322414.53125,147726.203125,-29538.091796875,-29499.46484375,664359.4375,668322.875,0.0,0.0,0.0
15:39:26.830259,-48608.37109375,-63799.35546875,-50826.984375,-57617.48828125,270528.625,-40255.6328125,-46272.265625,-45270.65625,-24463.966796875,-19342.095703125,-3389.30615234375,-25965.21875,-39260.640625,138940.1875,146209.40625,22585.2109375,-1089.234619140625,301019.21875,316771.46875,142082.765625,-35068.94140625,-35032.7265625,658814.5,662689.5,0.0,0.0,0.0
15:39:26.832255,-48889.6640625,-64267.6171875,-54680.4375,-57607.7421875,262829.40625,-42288.8046875,-46357.296875,-46355.5078125,-25076.091796875,-25812.41015625,-4034.156005859375,-26027.00390625,-39670.06640625,131053.6484375,138516.546875,14791.48828125,-1194.4742431640625,293292.5625,309243.65625,134222.984375,-42527.8984375,-42494.63671875,651343.25,655165.1875,0.0,0.0,0.0
15:39:26.834254,-48615.87890625,-64006.796875,-54045.2421875,-57129.0234375,262089.0625,-41150.21484375,-46311.96484375,-45503.12890625,-24406.205078125,-25661.033203125,-3330.65087890625,-25929.453125,-39010.10546875,130458.875,137910.953125,14074.302734375,-985.336181640625,292702.78125,308604.15625,133405.859375,-43084.765625,-43052.30859375,650754.3125,654571.1875,0.0,0.0,0.0
15:39:26.835261,-48061.4296875,-63244.9921875,-48978.80859375,-56734.0859375,270552.125,-37778.703125,-46180.34765625,-43493.47265625,-23097.28125,-17951.5390625,-1956.9921875,-25774.41015625,-37966.6484375,139286.03125,146510.546875,22675.072265625,-686.337646484375,301246.96875,316816.25,141965.078125,-34744.90625,-34710.3046875,659033.0625,662912.75,0.0,0.0,0.0
15:39:26.837259,-48041.84765625,-63089.94921875,-46768.0625,-57091.0234375,276229.25,-37119.63671875,-46146.7265625,-43291.9375,-23115.701171875,-13693.580078125,-1966.82763671875,-25792.11328125,-38131.6171875,145001.796875,152141.453125,28397.263671875,-744.5457763671875,306749.5625,322135.46875,147696.625,-29288.896484375,-29251.34375,664449.3125,668419.0,0.0,16303375.0,0.0
15:39:26.839253,-48530.1328125,-63686.4296875,-50161.48046875,-57571.890625,271642.8125,-39791.578125,-46245.171875,-44965.0390625,-24277.62890625,-18430.2578125,-3190.361328125,-25935.17578125,-39129.11328125,140071.0,147419.625,23697.9609375,-1032.4571533203125,301950.5625,317476.125,142975.0625,-33831.81640625,-33795.06640625,659884.75,663781.6875,0.0,0.0,0.0
15:39:26.841251,-48795.06640625,-64121.24609375,-53633.2265625,-57554.2734375,264919.1875,-41691.34375,-46323.85546875,-45973.80078125,-24857.474609375,-24173.283203125,-3813.3046875,-26003.845703125,-39514.6640625,133175.96875,140722.375,16901.734375,-1134.1202392578125,295273.96875,310929.71875,136090.203125,-40279.5078125,-40245.44140625,653424.375,657262.0,0.0,0.0,0.0
15:39:26.843251,-48524.859375,-63854.16796875,-52719.77734375,-57099.25,265032.09375,-40492.578125,-46279.6875,-45104.79296875,-24193.759765625,-23450.5546875,-3118.20458984375,-25917.025390625,-38875.984375,133439.109375,140980.59375,17047.388671875,-934.102294921875,295584.0625,311143.25,136161.015625,-39951.98828125,-39917.38671875,653716.6875,657554.375,0.0,0.0,0.0
15:39:26.845247,-47969.95703125,-63097.1953125,-47510.55078125,-56717.09765625,274104.25,-37129.29296875,-46140.6484375,-43095.40625,-22911.837890625,-15392.6142578125,-1774.499267578125,-25760.8203125,-37866.59765625,142874.828125,150200.46875,26253.30859375,-643.5980224609375,304759.03125,319973.90625,145387.015625,-30976.666015625,-30938.84375,662637.25,666616.6875,0.0,0.0,0.0
15:39:26.847250,-47972.91015625,-62953.328125,-45265.6484375,-57079.04296875,280133.78125,-36523.515625,-46114.18359375,-42928.46875,-22960.2109375,-10987.392578125,-1827.3426513671875,-25775.125,-38057.671875,148943.9375,156192.59375,32333.6015625,-715.4864501953125,310606.125,325673.125,151542.796875,-25151.2890625,-25110.517578125,668454.6875,672654.0,0.0,0.0,0.0
15:39:26.849246,-48482.38671875,-63575.82421875,-48713.96875,-57581.0078125,275698.6875,-39279.6875,-46224.875,-44664.87890625,-24159.9609375,-15728.541015625,-3094.241943359375,-25926.501953125,-39100.6796875,144163.09375,151626.796875,27793.455078125,-1012.9649658203125,305925.34375,321180.53125,147060.765625,-29537.556640625,-29498.392578125,664014.5,668034.5,0.0,0.0,0.0
15:39:26.851243,-48771.640625,-64051.76953125,-52380.9921875,-57579.3984375,268804.90625,-41331.90234375,-46309.640625,-45776.46875,-24799.357421875,-21734.80078125,-3774.409912109375,-25998.66015625,-39533.44140625,137093.625,144753.84375,20816.970703125,-1124.0164794921875,299040.78125,314453.78125,140081.359375,-36167.1171875,-36130.90234375,657357.1875,661232.0625,0.0,0.0,0.0
15:39:26.852248,-48521.640625,-63826.62890625,-51759.390625,-57129.29296875,268491.96875,-40306.15234375,-46270.65625,-45017.97265625,-24197.603515625,-21464.771484375,-3135.014404296875,-25913.359375,-38911.48046875,136918.90625,144570.1875,20522.533203125,-935.17529296875,298891.53125,314240.78125,139774.21875,-36281.38671875,-36246.24609375,657204.125,661080.125,0.0,16303375.0,0.0
15:39:26.854245,-48003.21875,-63119.81640625,-46995.796875,-56762.16015625,276764.3125,-37184.1015625,-46141.36328125,-43167.11328125,-22990.701171875,-14128.30859375,-1873.837646484375,-25763.76953125,-37924.625,145549.359375,152973.0,28921.583984375,-664.87841796875,307237.9375,322305.1875,148226.671875,-28130.634765625,-28092.544921875,665329.3125,669391.125,0.0,0.0,0.0
15:39:26.856239,-48038.0,-63030.9375,-45242.578125,-57134.92578125,281782.8125,-36808.56640625,-46123.66015625,-43135.37109375,-23108.99609375,-10575.7333984375,-1995.886962890625,-25789.431640625,-38151.9140625,150595.140625,157937.59375,33982.1171875,-756.2589721679688,312062.15625,327049.28125,153387.6875,-23346.30078125,-23305.794921875,670134.6875,674431.6875,0.0,0.0,0.0
15:39:26.856239,-48579.578125,-63711.015625,-49263.4140625,-57639.6640625,276095.3125,-39823.41015625,-46243.65234375,-45017.16796875,-24382.958984375,-16327.4326171875,-3332.08154296875,-25951.26953125,-39263.14453125,144551.140625,152089.0625,28178.111328125,-1076.8956298828125,306120.4375,321368.125,147639.234375,-29036.21484375,-28997.85546875,664361.0625,668422.375,0.0,0.0,0.0
15:39:26.857240,-48897.890625,-64236.76953125,-53532.81640625,-57642.16796875,267779.34375,-42117.66796875,-46344.33203125,-46268.6875,-25097.4609375,-23421.40625,-4078.23681640625,-26035.498046875,-39755.09765625,136048.203125,143759.390625,19765.37890625,-1207.2603759765625,297796.6875,313290.34375,139202.265625,-37137.609375,-37101.3984375,656223.0,660108.625,0.0,0.0,0.0
15:39:26.859238,-48664.69921875,-64054.2734375,-53475.14453125,-57187.14453125,265976.125,-41296.67578125,-46314.9140625,-45619.546875,-24546.853515625,-24218.34765625,-3479.882080078125,-25957.619140625,-39167.65234375,134376.609375,142063.03125,17975.142578125,-1022.979248046875,296138.875,311605.0625,137377.296875,-38796.9453125,-38761.26953125,654534.625,658403.4375,0.0,0.0,0.0
15:39:26.860239,-48139.30859375,-63362.125,-49070.7265625,-56809.73046875,273068.84375,-38241.05859375,-46188.75390625,-43794.70703125,-23333.51171875,-17612.302734375,-2204.84619140625,-25811.517578125,-38191.2578125,141807.234375,149257.6875,25175.609375,-739.3598022460938,303287.375,318429.28125,144629.375,-31881.439453125,-31844.69140625,661395.125,665344.3125,0.0,0.0,0.0
15:39:26.861242,-48150.484375,-63260.8203125,-47491.86328125,-57158.08203125,277273.4375,-37829.30859375,-46172.74609375,-43738.19921875,-23417.560546875,-14416.845703125,-2280.6689453125,-25833.244140625,-38392.97265625,146033.0,153390.03125,29415.146484375,-807.3140258789062,307275.9375,322294.34375,148979.09375,-27953.595703125,-27916.04296875,665290.6875,669334.125,0.0,0.0,0.0
15:39:26.863234,-48667.91796875,-63909.87109375,-51486.85546875,-57637.78515625,271169.4375,-40714.32421875,-46292.29296875,-45545.06640625,-24628.30859375,-20172.03125,-3549.356201171875,-25980.41796875,-39444.02734375,139565.1875,147113.640625,23187.052734375,-1103.8984375,300874.90625,316128.40625,142851.734375,-34085.5703125,-34049.359375,659140.8125,663073.4375,0.0,16303375.0,0.0
15:39:26.864236,-48952.07421875,-64385.91015625,-55537.375,-57623.03515625,262872.5,-42812.58984375,-46378.66796875,-46670.87109375,-25254.470703125,-26920.333984375,-4210.8369140625,-26051.859375,-39865.07421875,131066.796875,138796.5,14783.1728515625,-1214.59228515625,292529.875,307967.28125,134529.453125,-42184.55078125,-42151.2890625,651036.875,654900.375,0.0,0.0,0.0
15:39:26.866233,-48679.2734375,-64139.75390625,-55073.23046875,-57151.19921875,261579.765625,-41718.2578125,-46331.3671875,-45847.55078125,-24599.427734375,-26990.5234375,-3513.233154296875,-25957.70703125,-39193.7578125,129900.578125,137606.84375,13501.0732421875,-1008.4942626953125,291360.59375,306695.375,133326.53125,-43329.1328125,-43295.87109375,649866.25,653718.1875,0.0,0.0,0.0
15:39:26.867234,-48115.25390625,-63374.5546875,-50076.44921875,-56742.22265625,269661.9375,-38315.00390625,-46197.3359375,-43809.81640625,-23270.923828125,-19354.078125,-2130.99072265625,-25797.92578125,-38117.3125,138336.90625,145807.234375,21704.935546875,-701.5379028320312,299487.5,314433.9375,141665.046875,-35390.29296875,-35355.15234375,657740.0,661645.5,0.0,0.0,0.0
15:39:26.868234,-48077.25390625,-63192.6875,-47785.49609375,-57078.953125,275259.84375,-37542.828125,-46165.59375,-43532.63671875,-23230.865234375,-14925.1611328125,-2094.7783203125,-25805.2578125,-38238.82421875,143971.125,151356.046875,27350.947265625,-750.8941650390625,304865.96875,319589.25,147464.203125,-30031.654296875,-29993.296875,663057.3125,667024.3125,0.0,0.0,0.0
15:39:26.869231,-48548.73046875,-63767.16796875,-51083.6015625,-57559.90625,270693.6875,-40139.30859375,-46263.0546875,-45158.62109375,-24356.134765625,-19484.80078125,-3280.2216796875,-25947.873046875,-39202.7890625,139050.703125,146648.15625,22667.740234375,-1033.0830078125,300046.15625,314903.25,142854.09375,-34574.57421875,-34538.09375,658494.5625,662417.8125,0.0,0.0,0.0
15:39:26.870243,-48807.40234375,-64191.43359375,-54515.0234375,-57545.69140625,263913.53125,-42011.265625,-46343.796875,-46148.78515625,-24921.2265625,-25185.265625,-3885.997802734375,-26011.4453125,-39569.02734375,132092.90625,139884.484375,15804.2744140625,-1129.7388916015625,293307.78125,308307.6875,135927.1875,-41092.546875,-41059.28515625,651966.5,655842.5625,0.0,0.0,0.0
15:39:26.872232,-48530.4921875,-63914.1640625,-53550.33984375,-57082.26171875,264001.25,-40763.76953125,-46293.0078125,-45244.7265625,-24235.693359375,-24441.166015625,-3162.732421875,-25915.50390625,-38891.36328125,132335.578125,140122.40625,15932.4931640625,-927.5751342773438,293617.6875,308530.84375,135922.15625,-40786.484375,-40753.48828125,652234.25,656112.875,0.0,0.0,0.0
15:39:26.874232,-47958.421875,-63132.15234375,-48231.8515625,-56695.63671875,273169.96875,-37325.9140625,-46143.0625,-43196.7109375,-22918.544921875,-16279.4169921875,-1788.805419921875,-25751.162109375,-37832.52734375,141883.3125,149451.1875,25249.10546875,-627.593017578125,302932.6875,317491.875,145150.96875,-31707.888671875,-31670.603515625,661255.8125,665236.75,0.0,16303375.0,0.0
15:39:26.876227,-47940.5390625,-62961.91015625,-45794.9765625,-57059.1015625,279508.84375,-36615.34375,-46112.3046875,-42961.8203125,-22929.990234375,-11643.4189453125,-1803.022216796875,-25764.6640625,-38017.4375,148275.578125,155761.890625,31647.443359375,-694.2059936523438,309158.53125,323525.9375,151484.984375,-25563.0390625,-25523.607421875,667370.25,671538.375,-2138961408.0,0.0,0.0
15:39:26.877229,-48465.48828125,-63583.421875,-49179.2734375,-57560.7109375,275210.5625,-39369.546875,-46221.56640625,-44690.453125,-24131.080078125,-16340.3974609375,-3075.643798828125,-25919.349609375,-39079.22265625,143644.3125,151336.109375,27249.28515625,-998.5693969726562,304668.0,319213.96875,146994.78125,-29807.94140625,-29769.8515625,663088.375,667117.5625,-2138633728.0,0.0,0.0
15:39:26.879229,-48773.875,-64069.20703125,-52890.0234375,-57566.8828125,268246.875,-41462.359375,-46309.55078125,-45831.45703125,-24791.30859375,-22466.91796875,-3778.43359375,-25997.048828125,-39529.328125,136512.4375,144401.203125,20207.529296875,-1123.390625,297741.0625,312463.15625,139835.25,-36499.19921875,-36463.7890625,656375.8125,660292.9375,-2138306048.0,0.0,0.0
15:39:26.880241,-48527.71875,-63847.37109375,-52306.59765625,-57112.9296875,267825.46875,-40458.9609375,-46270.20703125,-45090.84375,-24194.564453125,-22321.708984375,-3158.261962890625,-25915.86328125,-38914.96875,136240.875,144123.65625,19810.98046875,-944.0272216796875,297501.875,312151.46875,139356.765625,-36725.0546875,-36689.11328125,656117.75,660027.3125,0.0,0.0,0.0
15:39:26.881243,-48001.4296875,-63130.1875,-47457.88671875,-56741.68359375,276191.34375,-37280.66796875,-46142.078125,-43211.8203125,-22972.37109375,-14919.6171875,-1878.2188720703125,-25769.314453125,-37893.0625,144968.0,152625.71875,28300.33984375,-669.5278930664062,305945.46875,320282.0,147868.578125,-28482.298828125,-28443.671875,664317.5,668392.875,-2138240512.0,0.0,0.0
15:39:26.883223,-48015.73828125,-63021.28125,-45591.3828125,-57111.6796875,281412.46875,-36842.90234375,-46128.21875,-43155.9375,-23070.369140625,-11209.048828125,-1968.615966796875,-25784.15625,-38100.6796875,150222.015625,157798.109375,33554.98828125,-746.9599609375,310960.03125,325146.46875,153209.109375,-23506.439453125,-23465.935546875,669295.3125,673594.0625,-2138568192.0,0.0,0.0
15:39:26.885222,-48559.55078125,-63697.15625,-49564.46875,-57614.44921875,275840.125,-39842.2734375,-46248.30078125,-45036.30078125,-24348.35546875,-16896.99609375,-3305.436279296875,-25940.451171875,-39220.046875,144291.046875,152070.90625,27866.7734375,-1067.417724609375,305112.5,319483.71875,147552.25,-29080.205078125,-29042.115234375,663659.625,667735.875,-2138895872.0,0.0,0.0
15:39:26.887221,-48882.33203125,-64217.8125,-53779.328125,-57611.85546875,267629.28125,-42108.4609375,-46333.87109375,-46276.9140625,-25050.4296875,-23939.2890625,-4048.99853515625,-26019.671875,-39712.71484375,135891.09375,143854.078125,19555.8828125,-1189.377685546875,296884.46875,311400.21875,139167.53125,-37075.109375,-37040.5078125,655638.125,659564.8125,0.0,16303375.0,0.0
15:39:26.888223,-48658.88671875,-64027.09375,-53653.79296875,-57167.3828125,265996.53125,-41255.09765625,-46304.0078125,-45606.9375,-24482.1171875,-24649.3203125,-3447.514404296875,-25944.02734375,-39116.41796875,134388.234375,142337.09375,17920.064453125,-1006.2589721679688,295383.78125,309781.65625,137440.125,-38562.76953125,-38528.4375,654122.9375,658033.4375,-1605173248.0,0.0,0.0
15:39:26.890218,-48125.0,-63326.359375,-49121.42578125,-56787.734375,273351.3125,-38149.6796875,-46179.453125,-43750.08984375,-23261.4453125,-17914.341796875,-2157.546630859375,-25795.51171875,-38109.0859375,142086.46875,149801.765625,25383.8515625,-725.500732421875,302763.78125,316805.875,144857.90625,-31377.953125,-31341.203125,661249.375,665239.625,-2101540352.0,0.0,0.0
15:39:26.890218,-48124.1953125,-63216.6484375,-47396.1015625,-57147.265625,277875.4375,-37689.734375,-46165.50390625,-43652.98828125,-23329.7578125,-14556.95703125,-2219.86767578125,-25813.3046875,-38288.44921875,146636.359375,154255.453125,29941.166015625,-794.796142578125,307039.0,320901.5625,149419.671875,-27129.830078125,-27090.66796875,665466.375,669549.1875,-2139092480.0,0.0,0.0
15:39:26.891219,-48631.4375,-63855.59765625,-51249.015625,-57630.27734375,272131.0,-40522.265625,-46282.99609375,-45419.9765625,-24530.669921875,-20125.1796875,-3475.14306640625,-25966.380859375,-39305.4375,140530.671875,148341.390625,24070.279296875,-1095.225341796875,301000.28125,315037.90625,143547.015625,-32886.53515625,-32850.59375,659687.0,663668.75,0.0,0.0,0.0
15:39:26.892221,-48920.78125,-64330.47265625,-55209.31640625,-57612.3046875,264141.53125,-42597.19140625,-46358.546875,-46529.59765625,-25159.3359375,-26724.78515625,-4130.4541015625,-26037.107421875,-39741.5078125,132355.515625,140344.0625,15984.62109375,-1197.7825927734375,292973.34375,307177.75,135402.703125,-40660.9453125,-40626.87890625,651908.5625,655819.0625,-2101474816.0,0.0,0.0
15:39:26.894219,-48659.87109375,-64095.13671875,-54759.8359375,-57145.20703125,262954.59375,-41539.96875,-46316.703125,-45738.01953125,-24521.728515625,-26818.490234375,-3457.796875,-25945.994140625,-39090.84375,131297.03125,139270.203125,14806.95703125,-996.5128784179688,291911.75,306041.9375,134190.328125,-41688.30859375,-41653.16796875,650850.6875,654756.375,-2138502656.0,0.0,0.0
15:39:26.896243,-48108.19140625,-63355.2421875,-49889.0390625,-56755.72265625,270885.46875,-38252.4140625,-46191.16796875,-43773.515625,-23233.81640625,-19370.9765625,-2110.69384765625,-25791.935546875,-38019.40234375,139576.890625,147320.28125,22859.7109375,-703.1473388671875,299913.71875,313708.59375,142327.125,-33896.4609375,-33859.4453125,658578.6875,662540.625,-2137978368.0,0.0,0.0
15:39:26.897214,-48089.14453125,-63195.37109375,-47715.21875,-57099.609375,276278.875,-37560.80078125,-46169.9765625,-43547.390625,-23228.18359375,-15103.8984375,-2101.126708984375,-25804.095703125,-38140.55859375,144998.578125,152657.734375,28293.9921875,-757.2424926757812,305100.78125,318775.40625,147953.0625,-28740.345703125,-28703.328125,663689.5625,667720.6875,0.0,16303375.0,0.0
15:39:26.898240,-48574.39453125,-63795.51171875,-51161.5703125,-57590.21875,271440.53125,-40227.6484375,-46274.5,-45220.31640625,-24384.12109375,-19792.740234375,-3314.288330078125,-25947.783203125,-39144.671875,139805.4375,147666.578125,23335.48046875,-1047.5679931640625,299975.5,313912.1875,143194.078125,-33564.91796875,-33528.97265625,658851.75,662822.4375,-2137912832.0,0.0,0.0
15:39:26.899241,-48842.6328125,-64240.96875,-54759.12109375,-57577.34375,264329.9375,-42168.45703125,-46349.875,-46263.6796875,-24978.8984375,-25623.033203125,-3943.222412109375,-26011.802734375,-39559.73046875,132503.21875,140554.015625,16129.6494140625,-1148.3369140625,292843.34375,306989.53125,136125.28125,-40431.06640625,-40398.33984375,651974.625,655897.8125,-2138174976.0,0.0,0.0
15:39:26.901212,-48582.70703125,-63989.26953125,-54016.98828125,-57114.8984375,263930.53125,-41040.7734375,-46308.74609375,-45427.84375,-24333.78125,-25105.060546875,-3270.565185546875,-25923.640625,-38923.10546875,132233.015625,140276.5625,15749.0166015625,-949.3026123046875,292604.71875,306625.90625,135850.265625,-40644.8515625,-40610.78515625,651730.0,655649.6875,-2138830336.0,0.0,0.0
15:39:26.902213,-48036.21484375,-63236.3203125,-48924.08984375,-56731.3125,272553.5625,-37709.85546875,-46177.75390625,-43436.6953125,-23048.91015625,-17194.83203125,-1929.7210693359375,-25770.4765625,-37885.4609375,141210.75,149027.984375,24503.48828125,-661.123046875,301306.6875,314925.78125,144751.28125,-32138.4140625,-32102.201171875,660173.3125,664171.4375,0.0,0.0,0.0
15:39:26.904211,-48026.734375,-63081.45703125,-46677.0390625,-57090.12890625,278374.125,-37055.16796875,-46155.3125,-43244.9921875,-23068.849609375,-12762.16015625,-1947.5142822265625,-25788.08984375,-38043.546875,147068.671875,154798.734375,30368.830078125,-732.0278930664062,306938.65625,320369.0,150788.703125,-26540.775390625,-26502.68359375,665733.1875,669843.4375,-2138109440.0,0.0,0.0
15:39:26.905212,-48529.953125,-63701.00390625,-50144.3125,-57590.66796875,273713.625,-39796.5859375,-46267.34765625,-44976.39453125,-24257.154296875,-17543.455078125,-3209.2275390625,-25943.9375,-39087.984375,142058.65625,149990.25,25595.314453125,-1037.5537109375,302028.09375,315666.9375,146124.34375,-31174.359375,-31136.267578125,661076.375,665093.8125,-2139026944.0,0.0,0.0
15:39:26.907210,-48824.66015625,-64175.51953125,-53867.04296875,-57597.99609375,266542.65625,-41848.17578125,-46343.97265625,-46083.15625,-24899.3203125,-23660.587890625,-3893.77685546875,-26013.234375,-39532.99609375,134700.734375,142822.25,18330.5625,-1150.214599609375,294866.15625,308714.40625,138870.453125,-38095.2265625,-38061.16015625,654141.9375,658088.375,-1605107712.0,0.0,0.0
