timestamp,qw,qx,qy,qz,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,raw_hex,src_uuid
19:44:02.591368,0.0311279296875,-0.01568603515625,-0.00018310546875,-0.04705810546875,-0.12548828125,-0.25146484375,-0.375,-31.9375,nan,nan,fe01fffefdfffdfcfffefdfd00fd01fe,d5060205-a904-deb9-4748-2c7f4a124842
19:44:02.629345,0.82318115234375,-0.28765869140625,0.48944091796875,-0.00555419921875,-0.8095703125,-0.4921875,0.35205078125,-0.25,-0.4375,-1.0625,af3497ed531fa5ff86f910fcd102fcfff9ffefff,d5060402-a904-deb9-4748-2c7f4a124842
19:44:02.630208,-6.103515625e-05,-0.01568603515625,0.01568603515625,-0.03131103515625,0.125,-0.2509765625,0.12353515625,-0.1875,nan,nan,fffffffe0101fffd0001fefdfd00fdff,d5060205-a904-deb9-4748-2c7f4a124842
19:44:02.644518,0.8233642578125,-0.28759765625,0.48919677734375,-0.00567626953125,-0.80517578125,-0.48486328125,0.36376953125,0.6875,-1.1875,-0.4375,b23498ed4f1fa3ff8ff91ffce9020b00edfff9ff,d5060402-a904-deb9-4748-2c7f4a124842
19:44:02.674081,0.82366943359375,-0.28717041015625,0.48895263671875,-0.005859375,-0.80859375,-0.48193359375,0.36328125,2.9375,-1.4375,-0.1875,b7349fed4b1fa0ff88f925fce8022f00e9fffdff,d5060402-a904-deb9-4748-2c7f4a124842
19:44:02.674653,-0.046875,-0.109619140625,-0.015625,-0.015625,-0.12548828125,0.49951171875,-0.0009765625,16.0,nan,nan,00fdfcf800ff00fffffeff03feff0001,d5060205-a904-deb9-4748-2c7f4a124842
19:44:02.682205,0.823974609375,-0.2864990234375,0.48876953125,-0.0062255859375,-0.8154296875,-0.4765625,0.36083984375,4.5,-1.3125,-0.9375,bc34aaed481f9aff7af930fce3024800ebfff1ff,d5060402-a904-deb9-4748-2c7f4a124842
19:44:02.704022,0.82415771484375,-0.2860107421875,0.48876953125,-0.0064697265625,-0.81640625,-0.46875,0.35107421875,3.25,-0.75,-0.875,bf34b2ed481f96ff78f940fccf023400f4fff2ff,d5060402-a904-deb9-4748-2c7f4a124842
19:44:02.711496,0.01568603515625,0.01556396484375,6.103515625e-05,0.03118896484375,0.00146484375,-0.12353515625,0.0,-32.0,nan,nan,0101ff000100ff01030003ff000000fe,d5060205-a904-deb9-4748-2c7f4a124842
19:44:02.726229,0.82415771484375,-0.2857666015625,0.48883056640625,-0.00653076171875,-0.8134765625,-0.46923828125,0.3505859375,1.5,-0.4375,0.0,bf34b6ed491f95ff7ef93ffcce021800f9ff0000,d5060402-a904-deb9-4748-2c7f4a124842
