timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20
19:52:04.774740,14.944247245788574,-13.72149658203125,-8.389657020568848,-604.14990234375,-2965.536865234375,-3033.58447265625,11.077927589416504,-14.074474334716797,30.88266372680664,-2541.52783203125,8.184428215026855,3.140580892562866,42.247650146484375,170.73764038085938,-2519.0498046875,598.0640258789062,14.47361946105957,281.3894348144531,2744.81494140625,0.0
19:52:04.776080,17.1174259185791,-12.940404891967773,-7.900301933288574,-560.6110229492188,-2762.744384765625,-2840.756591796875,11.715181350708008,-10.535564422607422,35.20083236694336,-2338.13720703125,8.4457368850708,1.7602835893630981,38.08371353149414,183.596435546875,-2327.44287109375,642.4425048828125,14.9689302444458,472.7727355957031,2897.516845703125,0.0
19:52:04.778057,18.900972366333008,-12.258898735046387,-7.495030403137207,-516.6549072265625,-2556.61279296875,-2645.171875,11.556281089782715,-8.758623123168945,35.04547119140625,-2128.695556640625,7.825645923614502,2.0241408348083496,33.621761322021484,185.09689331054688,-2132.092529296875,671.814208984375,14.363411903381348,670.6261596679688,3042.51708984375,0.0
19:52:04.780088,20.113779067993164,-11.615513801574707,-5.8184685707092285,-484.2386779785156,-2401.325927734375,-2502.89990234375,12.769266128540039,-9.057928085327148,33.21874237060547,-1966.7003173828125,7.105109214782715,2.5988192558288574,32.13691329956055,178.59695434570312,-1986.171630859375,665.6834716796875,15.636262893676758,819.8709106445312,3129.410400390625,0.0
19:52:04.782133,20.282230377197266,-10.95930004119873,-2.0104660987854004,-449.20916748046875,-2227.20166015625,-2341.6806640625,15.62701416015625,-9.644304275512695,35.7840690612793,-1785.483154296875,7.660089492797852,2.300563097000122,34.04766845703125,182.0557403564453,-1822.6165771484375,672.91259765625,19.104101181030273,987.2412719726562,3229.5732421875,0.0
19:52:04.785085,19.249406814575195,-10.847265243530273,0.9186803698539734,-421.4726867675781,-2082.901611328125,-2209.75732421875,17.230440139770508,-10.366495132446289,35.22664260864258,-1631.1959228515625,6.438260555267334,1.940286636352539,34.38874053955078,174.95724487304688,-1689.4984130859375,657.2369995117188,20.061994552612305,1125.4669189453125,3300.689453125,0.0
19:52:04.787078,19.949270248413086,-10.46508502960205,2.9767203330993652,-400.9327392578125,-1973.0750732421875,-2113.385986328125,16.957815170288086,-9.561891555786133,34.401573181152344,-1507.3780517578125,4.763071060180664,2.1435558795928955,37.197113037109375,169.531982421875,-1588.57177734375,631.590576171875,20.040990829467773,1232.7139892578125,3338.129150390625,0.0
19:52:04.789206,22.034879684448242,-9.560226440429688,2.3436291217803955,-381.40960693359375,-1869.513671875,-2024.18798828125,16.238670349121094,-7.910365581512451,33.73535919189453,-1388.6173095703125,2.801555633544922,2.4993515014648438,42.28104782104492,166.56982421875,-1491.4564208984375,611.4521484375,20.524717330932617,1336.2135009765625,3361.44580078125,0.0
19:52:04.792096,24.23258399963379,-8.638237953186035,0.6750860810279846,-360.93414306640625,-1760.7569580078125,-1929.7752685546875,16.460338592529297,-6.494115352630615,35.66764831542969,-1266.3602294921875,2.65098237991333,4.441405296325684,47.00279998779297,174.1322021484375,-1389.0682373046875,606.34521484375,22.321382522583008,1445.28173828125,3374.1162109375,0.0
19:52:04.794071,25.250669479370117,-7.695466995239258,-0.765716552734375,-324.7113037109375,-1577.6783447265625,-1758.7711181640625,15.658528327941895,-6.144314765930176,39.9811897277832,-1073.7237548828125,4.3766374588012695,6.757442951202393,48.20463180541992,194.28343200683594,-1213.903564453125,644.8634033203125,24.36202049255371,1628.1090087890625,3444.887451171875,0.0
