timestamp,qw,qx,qy,qz,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,raw_hex,src_uuid
22:08:36.127369,-0.01544189453125,0.2042236328125,-0.00018310546875,0.07818603515625,0.2529296875,0.86962890625,0.37646484375,96.1875,nan,nan,03ff120dfdff01050602f50603030306,d5060205-a904-deb9-4748-2c7f4a124842
22:08:36.135027,-0.5997314453125,-0.22296142578125,-0.20672607421875,0.74017333984375,-0.587890625,-0.048828125,0.8173828125,3.375,0.75,-2.4375,9ed9bbf1c5f25f2f4cfb9cff8a0636000c00d9ff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.157352,-0.599365234375,-0.22344970703125,-0.2064208984375,0.740478515625,-0.5908203125,-0.03369140625,0.8173828125,3.4375,0.5,-1.75,a4d9b3f1caf2642f46fbbbff8a0637000800e4ff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.172336,0.0302734375,0.06329345703125,0.01568603515625,-0.1719970703125,0.62939453125,1.75048828125,0.37744140625,64.1875,nan,nan,f0010d040101fef40905010e05030304,d5060205-a904-deb9-4748-2c7f4a124842
22:08:36.173723,-0.59912109375,-0.2237548828125,-0.20635986328125,0.74053955078125,-0.5791015625,-0.02587890625,0.8134765625,1.125,1.1875,-1.125,a8d9aef1cbf2652f5efbcbff820612001300eeff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.195389,-0.59912109375,-0.2237548828125,-0.2066650390625,0.740478515625,-0.5791015625,-0.0322265625,0.82421875,-1.625,1.5625,-0.5625,a8d9aef1c6f2642f5efbbeff9806e6ff1900f7ff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.209646,0.09393310546875,-0.0311279296875,0.0311279296875,-0.015625,0.37451171875,0.13037109375,-0.0009765625,15.875,nan,nan,030602fefe0100ffff020b01fefffe00,d5060205-a904-deb9-4748-2c7f4a124842
22:08:36.217356,-0.59918212890625,-0.22357177734375,-0.2069091796875,0.74041748046875,-0.57080078125,-0.0361328125,0.82080078125,-2.1875,0.875,-0.125,a7d9b1f1c2f2632f6ffbb6ff9106ddff0e00feff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.232323,-0.5992431640625,-0.223388671875,-0.20709228515625,0.7403564453125,-0.5673828125,-0.041015625,0.82275390625,-1.5,0.8125,-0.125,a6d9b4f1bff2622f76fbacff9506e8ff0d00feff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.247035,-0.1558837890625,-0.72235107421875,-0.01605224609375,0.0157470703125,1.619140625,-0.4931640625,1.63037109375,225.0625,nan,nan,06f6c5d1f9fe0201f40c0efc0b0d110e,d5060205-a904-deb9-4748-2c7f4a124842
22:08:36.254785,-0.5992431640625,-0.223388671875,-0.20709228515625,0.7403564453125,-0.5703125,-0.03759765625,0.82177734375,-0.4375,0.9375,-0.8125,a6d9b4f1bff2622f70fbb3ff9306f9ff0f00f3ff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.277801,-0.59912109375,-0.2235107421875,-0.20721435546875,0.7403564453125,-0.578125,-0.03466796875,0.810546875,-0.3125,1.125,-0.875,a8d9b2f1bdf2622f60fbb9ff7c06fbff1200f2ff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.284662,0.06256103515625,0.4384765625,0.0001220703125,-0.015869140625,0.0,0.62646484375,-0.1240234375,-64.0,nan,nan,0104101c0200fcfe0000030502ff00fc,d5060205-a904-deb9-4748-2c7f4a124842
22:08:36.292329,-0.59918212890625,-0.2235107421875,-0.2076416015625,0.740234375,-0.58447265625,-0.03955078125,0.8134765625,-2.1875,1.125,0.25,a7d9b2f1b6f2602f53fbafff8206ddff12000400,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.314729,-0.59912109375,-0.223388671875,-0.2080078125,0.74017333984375,-0.5791015625,-0.0498046875,0.8095703125,-1.3125,0.8125,-0.3125,a8d9b4f1b0f25f2f5efb9aff7a06ebff0d00fbff,d5060402-a904-deb9-4748-2c7f4a124842
22:08:36.329671,-0.03167724609375,-0.079345703125,-0.0316162109375,-0.09405517578125,-0.25146484375,3.5048828125,-0.3740234375,-112.25,nan,nan,f9fdecfafafdfbf9fdfd0a1c02fdfcf8,d5060205-a904-deb9-4748-2c7f4a124842
