timestamp,qw,qx,qy,qz,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,raw_hex,src_uuid
10:55:20.257508,-0.06231689453125,-0.01568603515625,0.0938720703125,-0.0626220703125,0.6259765625,1.6240234375,1.7509765625,-16.75,nan,nan,03fcfffe0206fefb0205fe0c020ef4fe,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.258046,0.8953857421875,-0.01080322265625,0.43975830078125,-0.06829833984375,-0.78125,-0.0908203125,0.60009765625,-0.3125,-0.4375,0.125,4e394fff251ca1fbc0f946ffcd04fbfff9ff0200,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.280890,0.8953857421875,-0.0108642578125,0.4398193359375,-0.068359375,-0.78662109375,-0.0888671875,0.60205078125,0.0,-0.625,-0.625,4e394eff261ca0fbb5f94affd1040000f6fff6ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.302766,-0.04693603515625,0.12493896484375,0.06231689453125,-0.04736328125,0.3779296875,1.25,1.5009765625,-48.3125,nan,nan,fffcff07fd03f8fc0603000a020cfbfc,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.303131,0.8953857421875,-0.0108642578125,0.4398193359375,-0.068359375,-0.79052734375,-0.0869140625,0.599609375,0.8125,-0.9375,-0.6875,4e394eff261ca0fbadf94effcc040d00f1fff5ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.318067,0.89532470703125,-0.0108642578125,0.43988037109375,-0.068359375,-0.7919921875,-0.0810546875,0.59619140625,0.875,-0.875,-0.3125,4d394eff271ca0fbaaf95affc5040e00f2fffbff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.332742,-0.0311279296875,0.15594482421875,0.140625,-0.09393310546875,0.251953125,0.625,1.00048828125,-0.5625,nan,nan,02fefb090009fdf9040200050108f7ff,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.339945,0.89532470703125,-0.0108642578125,0.43994140625,-0.068359375,-0.78759765625,-0.0810546875,0.59033203125,0.4375,-0.6875,0.375,4d394eff281ca0fbb3f95affb9040700f5ff0600,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.356008,0.89532470703125,-0.0108642578125,0.44000244140625,-0.068359375,-0.78955078125,-0.0869140625,0.59912109375,0.8125,-0.875,-0.0625,4d394eff291ca0fbaff94effcb040d00f2ffffff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.377455,0.015869140625,0.07794189453125,0.20306396484375,-0.0784912109375,0.75244140625,0.3740234375,1.3740234375,-32.375,nan,nan,0401fd04ff0cfafa0506fe02fe0afafd,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.377999,0.89532470703125,-0.0107421875,0.43994140625,-0.0684814453125,-0.78515625,-0.09228515625,0.60009765625,1.6875,-0.8125,0.1875,4d3950ff281c9efbb8f943ffcd041b00f3ff0300,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.399951,0.895263671875,-0.010498046875,0.44000244140625,-0.0687255859375,-0.7802734375,-0.0869140625,0.591796875,2.1875,-0.4375,-0.25,4c3954ff291c9afbc2f94effbc042300f9fffcff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.416111,0.89520263671875,-0.01043701171875,0.4400634765625,-0.0689697265625,-0.79248046875,-0.083984375,0.59423828125,1.375,-0.625,-0.75,4b3955ff2a1c96fba9f954ffc1041600f6fff4ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.416113,0.03131103515625,0.07861328125,0.1566162109375,-0.09405517578125,0.3759765625,0.2470703125,0.7509765625,-0.6875,nan,nan,01020805060afbf90203fa010206f5ff,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.438005,0.89520263671875,-0.0103759765625,0.44012451171875,-0.0689697265625,-0.78955078125,-0.07666015625,0.595703125,-0.4375,-0.75,-0.5625,4b3956ff2b1c96fbaff963ffc404f9fff4fff7ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.452799,0.01568603515625,-0.1107177734375,0.156005859375,-0.04742431640625,0.8759765625,1.51806640625,1.4990234375,-16.4375,nan,nan,0101eaf8fc09f7fc0207250cfe0bf9fe,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.459933,0.89520263671875,-0.01055908203125,0.4400634765625,-0.06890869140625,-0.7900390625,-0.0791015625,0.6025390625,-0.9375,-1.1875,-0.25,4b3953ff2a1c97fbaef95effd204f1ffedfffcff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.483039,0.895263671875,-0.0106201171875,0.44000244140625,-0.06890869140625,-0.78857421875,-0.08349609375,0.60302734375,-0.1875,-1.0625,0.125,4c3952ff291c97fbb1f955ffd304fdffefff0200,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.497396,-0.0623779296875,0.0311279296875,0.17205810546875,-0.07855224609375,0.5009765625,0.87255859375,0.87353515625,-0.6875,nan,nan,02fcfe01030bf9fa0204fb06fd06f5ff,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.498039,0.895263671875,-0.010498046875,0.43988037109375,-0.06903076171875,-0.7890625,-0.08837890625,0.6015625,1.3125,-1.1875,0.0625,4c3954ff271c95fbb0f94bffd0041500edff0100,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.520488,0.895263671875,-0.01025390625,0.4398193359375,-0.0693359375,-0.791015625,-0.08837890625,0.59912109375,2.625,-1.125,-0.4375,4c3958ff261c90fbacf94bffcb042a00eefff9ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.535877,-0.0311279296875,0.06195068359375,0.1717529296875,-0.1253662109375,0.75,0.75,0.75048828125,-16.3125,nan,nan,02fef703fe0afaf7000600060106fbfe,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.536059,0.89532470703125,-0.0098876953125,0.4398193359375,-0.069580078125,-0.78857421875,-0.08203125,0.59619140625,2.8125,-1.125,-0.375,4d395eff261c8cfbb1f958ffc5042d00eefffaff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.557959,0.895263671875,-0.00970458984375,0.43988037109375,-0.06976318359375,-0.78955078125,-0.08349609375,0.59228515625,1.375,-0.8125,-0.3125,4c3961ff271c89fbaff955ffbd041600f3fffbff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.572643,0.03131103515625,0.3267822265625,0.17193603515625,-0.062744140625,0.37548828125,0.6318359375,2.00146484375,-128.625,nan,nan,0102ea14010bfcfb01030e050310f6f7,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.580106,0.895263671875,-0.009765625,0.43988037109375,-0.06976318359375,-0.7861328125,-0.0810546875,0.60302734375,0.0,-0.625,-0.0625,4c3960ff271c89fbb6f95affd3040000f6ffffff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.595960,0.895263671875,-0.009765625,0.43988037109375,-0.06976318359375,-0.7822265625,-0.0791015625,0.60205078125,-0.9375,-0.8125,0.0625,4c3960ff271c89fbbef95effd104f1fff3ff0100,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.617366,0.04681396484375,0.18682861328125,0.0938720703125,-0.0472412109375,1.12451171875,0.25,0.6259765625,63.75,nan,nan,ff02f50b0206fafcff0800020205fc03,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.618029,0.89520263671875,-0.009765625,0.43994140625,-0.06976318359375,-0.78662109375,-0.08251953125,0.60009765625,-0.625,-0.6875,-0.4375,4b3960ff281c89fbb5f957ffcd04f6fff5fff9ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.641485,0.89520263671875,-0.009765625,0.43994140625,-0.06976318359375,-0.7890625,-0.0859375,0.6015625,0.25,-0.875,-0.5,4b3960ff281c89fbb0f950ffd0040400f2fff8ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.656018,0.89520263671875,-0.0096435546875,0.43988037109375,-0.07000732421875,-0.7900390625,-0.083984375,0.599609375,1.625,-1.0625,-0.625,4b3962ff271c85fbaef954ffcc041a00effff6ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.656020,0.078125,0.2178955078125,0.172119140625,-0.15655517578125,0.5,1.38427734375,0.625,47.5625,nan,nan,0005f20d040bfbf50004130b0005f902,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.677987,0.895263671875,-0.00927734375,0.43975830078125,-0.07025146484375,-0.7802734375,-0.08251953125,0.6025390625,2.4375,-0.9375,-0.1875,4c3968ff251c81fbc2f957ffd2042700f1fffdff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.692576,0.03143310546875,0.24993896484375,0.18743896484375,-0.01611328125,0.37548828125,0.37548828125,0.7490234375,-0.4375,nan,nan,0302ff0fff0bf8fe01030103fe05f9ff,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.700432,0.895263671875,-0.009033203125,0.43975830078125,-0.07037353515625,-0.7880859375,-0.080078125,0.6015625,1.9375,-0.75,0.3125,4c396cff251c7ffbb2f95cffd0041f00f4ff0500,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.715949,0.89520263671875,-0.00885009765625,0.43988037109375,-0.07037353515625,-0.79052734375,-0.08349609375,0.59375,1.25,-0.4375,0.625,4b396fff271c7ffbadf955ffc0041400f9ff0a00,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.737345,0.0157470703125,0.1566162109375,0.09393310546875,-0.1256103515625,1.00048828125,0.8701171875,1.00048828125,-64.4375,nan,nan,0201060a0306f6f70108f6060108f9fb,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.737996,0.89520263671875,-0.00885009765625,0.43988037109375,-0.07037353515625,-0.78515625,-0.08837890625,0.6005859375,0.8125,-0.875,0.8125,4b396fff271c7ffbb8f94bffce040d00f2ff0d00,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.759910,0.89520263671875,-0.00872802734375,0.43988037109375,-0.0704345703125,-0.78466796875,-0.0859375,0.599609375,1.3125,-0.8125,0.5625,4b3971ff271c7efbb9f950ffcc041500f3ff0900,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.776025,0.89520263671875,-0.0084228515625,0.43988037109375,-0.07049560546875,-0.78271484375,-0.076171875,0.583984375,1.5,-1.125,0.375,4b3976ff271c7dfbbdf964ffac041800eeff0600,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.776026,0.0313720703125,-0.03057861328125,0.20306396484375,-0.07855224609375,0.375,1.0,0.748046875,47.5625,nan,nan,02020bfeff0cf9fa00030008fc05f902,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.797994,0.89520263671875,-0.0084228515625,0.43994140625,-0.07049560546875,-0.78076171875,-0.07763671875,0.58984375,0.5625,-0.75,0.0,4b3976ff281c7dfbc1f961ffb8040900f4ff0000,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.812516,0.0313720703125,0.12481689453125,0.156494140625,-0.10980224609375,0.74951171875,0.4990234375,0.87255859375,-16.5,nan,nan,0202fd07040af9f8ff05fe03fb06f8fe,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.819835,0.8951416015625,-0.00848388671875,0.43994140625,-0.07049560546875,-0.78564453125,-0.0859375,0.59619140625,-0.8125,-0.25,-0.125,4a3975ff281c7dfbb7f950ffc504f3fffcfffeff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.835790,0.8951416015625,-0.00885009765625,0.43994140625,-0.070556640625,-0.78662109375,-0.09130859375,0.60546875,-1.1875,-0.5,-0.4375,4a396fff281c7cfbb5f945ffd804edfff8fff9ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.857410,-0.046875,0.12396240234375,0.109375,-0.062744140625,0.37548828125,0.62158203125,0.49951171875,-48.3125,nan,nan,00fdef070007fcfb0103f904ff03fbfc,d5060205-a904-deb9-4748-2c7f4a124842
10:55:20.858072,0.8951416015625,-0.00897216796875,0.44000244140625,-0.0706787109375,-0.791015625,-0.087890625,0.595703125,0.1875,-1.125,-0.8125,4a396dff291c7afbacf94cffc4040300eefff3ff,d5060402-a904-deb9-4748-2c7f4a124842
10:55:20.880515,0.8951416015625,-0.0087890625,0.43988037109375,-0.07086181640625,-0.78759765625,-0.07373046875,0.603515625,1.1875,-1.0,-0.6875,4a3970ff271c77fbb3f969ffd4041300f0fff5ff,d5060402-a904-deb9-4748-2c7f4a124842
