timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20
23:08:51.336301,-38.131561279296875,-47.888919830322266,-20.25619125366211,286.0316467285156,1048.89501953125,2242.872314453125,2382.55908203125,57.0505485534668,556.7544555664062,372.20538330078125,939.9305419921875,1199.9080810546875,-231.273681640625,503.0068359375,1646.0137939453125,112.48477935791016,1717.887451171875,424.8595886230469,-1422.5302734375,0.0
23:08:51.337852,-43.30887222290039,-53.82718276977539,-24.351667404174805,596.528564453125,1358.1912841796875,2560.288330078125,2682.558349609375,74.48114776611328,867.1614379882812,673.7080688476562,1038.9188232421875,1494.5831298828125,68.83942413330078,806.170166015625,1951.490966796875,400.33392333984375,1918.236328125,725.8207397460938,-1159.194580078125,0.0
23:08:51.339864,-49.58713150024414,-61.7721061706543,-27.00958824157715,952.5704956054688,1712.0860595703125,2920.255126953125,3023.181640625,88.86004638671875,1223.1456298828125,1024.28955078125,1149.3792724609375,1829.9273681640625,408.26336669921875,1153.2991943359375,2300.2978515625,727.7579956054688,2148.34716796875,1070.140380859375,-845.3748779296875,0.0
23:08:51.341889,-49.47908020019531,-61.95343017578125,-26.087587356567383,1124.548828125,1884.7706298828125,3091.62060546875,3184.648193359375,78.18110656738281,1392.847412109375,1202.257080078125,1116.70068359375,1985.3990478515625,571.472412109375,1316.7076416015625,2467.325439453125,873.3248291015625,2208.087890625,1232.4296875,-710.5432739257812,0.0
23:08:51.343832,-46.398616790771484,-57.49284744262695,-25.7346248626709,1165.8255615234375,1928.5758056640625,3126.860107421875,3218.781005859375,59.73325729370117,1432.6693115234375,1260.301025390625,1009.1939697265625,2010.59716796875,611.6394653320312,1351.60791015625,2505.734619140625,891.072509765625,2154.08935546875,1267.21875,-712.6580810546875,0.0
23:08:51.345937,-39.825801849365234,-49.32826232910156,-25.03709602355957,1089.0108642578125,1856.3670654296875,3042.11669921875,3139.231689453125,35.212223052978516,1352.851318359375,1206.4188232421875,847.3600463867188,1919.9051513671875,540.3574829101562,1269.0364990234375,2427.751220703125,794.4014282226562,2003.15087890625,1185.414794921875,-845.545654296875,0.0
23:08:51.348085,-34.61467742919922,-43.56794738769531,-24.521474838256836,1001.7421264648438,1772.4482421875,2945.487548828125,3048.3798828125,22.266897201538086,1261.175537109375,1138.0074462890625,717.5855102539062,1818.1357421875,455.7776184082031,1174.7989501953125,2336.08544921875,686.8756103515625,1853.9381103515625,1091.12744140625,-1002.6114501953125,0.0
23:08:51.350983,-31.73963165283203,-40.29164505004883,-23.725526809692383,985.6151123046875,1756.5689697265625,2925.35498046875,3025.814697265625,18.035581588745117,1242.2210693359375,1131.1597900390625,656.6902465820312,1786.1982421875,436.3591613769531,1151.7952880859375,2311.568115234375,650.2279052734375,1775.5693359375,1065.6378173828125,-1089.8935546875,0.0
23:08:51.353118,-28.689695358276367,-35.813087463378906,-20.84275245666504,956.275390625,1726.775146484375,2895.772216796875,2992.108642578125,12.830007553100586,1210.541259765625,1103.2545166015625,597.6640625,1746.0611572265625,406.0919494628906,1116.48486328125,2274.740966796875,604.6348266601562,1690.56787109375,1026.7022705078125,-1172.66796875,0.0
23:08:51.354909,-28.83682632446289,-35.23636245727539,-18.48511505126953,996.658935546875,1764.2738037109375,2935.279541015625,3025.327880859375,13.4052734375,1249.18994140625,1133.3736572265625,594.3693237304688,1774.6318359375,441.0435485839844,1151.2947998046875,2307.37890625,627.2281494140625,1669.05322265625,1056.2666015625,-1164.057861328125,0.0
23:08:51.357036,-27.484174728393555,-33.297000885009766,-15.473783493041992,1027.412353515625,1792.211669921875,2968.365966796875,3051.588134765625,7.188038349151611,1277.0364990234375,1146.6800537109375,578.6232299804688,1795.4615478515625,465.6841735839844,1177.3402099609375,2332.010498046875,641.1087646484375,1639.8568115234375,1076.8406982421875,-1138.5810546875,0.0
23:08:51.359777,-24.682626724243164,-28.209131240844727,-13.096000671386719,1055.6480712890625,1818.0103759765625,2998.437744140625,3075.84033203125,5.146900177001953,1302.6053466796875,1153.4853515625,565.3323364257812,1812.85302734375,488.4543762207031,1200.8756103515625,2354.795166015625,653.4844970703125,1613.87353515625,1095.7767333984375,-1092.3009033203125,0.0
23:08:51.361995,-21.359373092651367,-23.725051879882812,-13.043002128601074,1112.023193359375,1871.561767578125,3056.7958984375,3125.568603515625,4.419125080108643,1355.790283203125,1188.2791748046875,566.8541259765625,1852.8330078125,537.5738525390625,1251.30126953125,2404.379150390625,693.247314453125,1616.745361328125,1141.4388427734375,-1005.330078125,0.0
23:08:51.363846,-19.32279396057129,-22.295495986938477,-14.79315185546875,1152.534423828125,1911.1180419921875,3100.815673828125,3160.93310546875,6.617105484008789,1390.421630859375,1216.939453125,558.4996337890625,1873.613525390625,570.5761108398438,1284.2962646484375,2439.275146484375,718.9520263671875,1610.702880859375,1170.81982421875,-932.718994140625,0.0
23:08:51.365895,-22.450820922851562,-24.319015502929688,-17.57755470275879,1300.648681640625,2057.48291015625,3251.259033203125,3298.086181640625,21.348814010620117,1534.394775390625,1362.18359375,625.4811401367188,1992.32421875,703.4423217773438,1423.084716796875,2581.2744140625,849.0138549804688,1702.3304443359375,1307.904541015625,-766.6973266601562,0.0
23:08:51.367750,-22.7309513092041,-22.630342483520508,-15.719070434570312,1404.9722900390625,2160.35986328125,3356.033935546875,3390.693359375,21.90642547607422,1635.7650146484375,1471.893798828125,642.8035888671875,2064.379638671875,794.4891357421875,1518.0894775390625,2681.069580078125,934.8262939453125,1748.8233642578125,1402.7259521484375,-653.0228271484375,0.0
23:08:51.369842,-20.25762367248535,-21.06151008605957,-10.520868301391602,1398.42578125,2153.61181640625,3343.72412109375,3374.51025390625,15.826984405517578,1627.1114501953125,1475.9478759765625,582.552490234375,2026.4267578125,782.043701171875,1504.1092529296875,2672.507080078125,910.505615234375,1693.8551025390625,1389.28662109375,-640.7341918945312,0.0
23:08:51.371749,-18.139583587646484,-20.58637046813965,-6.592435836791992,1363.2666015625,2119.79052734375,3302.924560546875,3331.1455078125,13.219465255737305,1590.478271484375,1453.2666015625,513.3007202148438,1962.397216796875,745.013671875,1463.368408203125,2636.58447265625,857.4522094726562,1618.1439208984375,1350.9422607421875,-635.6239013671875,0.0
23:08:51.373776,-17.463977813720703,-19.04507064819336,-5.195565223693848,1355.23876953125,2114.029541015625,3291.069091796875,3317.48876953125,24.877836227416992,1579.9405517578125,1456.403076171875,480.53692626953125,1933.424560546875,737.2740478515625,1450.151123046875,2627.430908203125,832.3694458007812,1576.1328125,1341.2303466796875,-587.2293701171875,0.0
23:08:51.375772,-21.86318016052246,-22.47410774230957,-7.38715124130249,1559.51318359375,2317.654052734375,3493.258544921875,3510.38818359375,60.60149002075195,1783.3525390625,1662.241455078125,595.7242431640625,2118.500244140625,933.0321655273438,1648.07080078125,2826.667724609375,1014.5479125976562,1726.346435546875,1540.2265625,-333.8913269042969,0.0
23:08:51.377480,-26.387521743774414,-27.068941116333008,-10.273433685302734,1864.0550537109375,2622.051025390625,3802.293212890625,3804.388671875,87.49791717529297,2086.065673828125,1963.59228515625,747.1126098632812,2409.622802734375,1226.22900390625,1945.5347900390625,3125.89697265625,1295.2994384765625,1959.4871826171875,1838.4425048828125,-2.525702714920044,0.0
