timestamp,qw,qx,qy,qz,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,raw_hex,src_uuid
18:45:53.656203,0.01556396484375,0.03118896484375,0.01556396484375,0.0311279296875,-0.12451171875,0.6259765625,0.00048828125,-15.9375,nan,nan,ff00ff01ff00fe0101ff0205010001ff,d5060205-a904-deb9-4748-2c7f4a124842
18:45:53.656698,0.902099609375,-0.22906494140625,0.3641357421875,-0.0328369140625,-0.64990234375,-0.44677734375,0.62255859375,1.125,-0.5,0.0,bc3957f14e17e6fdcdfa6dfcfb041200f8ff0000,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.679597,0.902099609375,-0.22906494140625,0.36419677734375,-0.0328369140625,-0.6533203125,-0.44482421875,0.61865234375,0.625,-0.5,-0.125,bc3957f14f17e6fdc6fa71fcf3040a00f8fffeff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.693621,-0.03125,-0.047119140625,-0.01580810546875,-0.0313720703125,-0.12353515625,0.37451171875,-0.25244140625,-15.9375,nan,nan,00fefcfcfdfefefd03ffff02fbfd01ff,d5060205-a904-deb9-4748-2c7f4a124842
18:45:53.694173,0.90203857421875,-0.2291259765625,0.3642578125,-0.0328369140625,-0.6533203125,-0.44921875,0.6201171875,0.5625,-0.5625,-0.25,bb3956f15017e6fdc6fa68fcf6040900f7fffcff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.716601,0.90203857421875,-0.2291259765625,0.3642578125,-0.0328369140625,-0.658203125,-0.44287109375,0.6220703125,0.5625,-0.3125,-0.25,bb3956f15017e6fdbcfa75fcfa040900fbfffcff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.738466,-0.03125,0.04681396484375,-0.04681396484375,-0.01556396484375,0.12548828125,0.37451171875,0.00048828125,16.0625,nan,nan,00feff0201fd01ff0101ff0201000101,d5060205-a904-deb9-4748-2c7f4a124842
18:45:53.738864,0.90203857421875,-0.2291259765625,0.36431884765625,-0.0328369140625,-0.65673828125,-0.44482421875,0.62353515625,0.8125,-0.4375,-0.3125,bb3956f15117e6fdbffa71fcfd040d00f9fffbff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.760894,0.90203857421875,-0.22900390625,0.3643798828125,-0.03289794921875,-0.6572265625,-0.443359375,0.62451171875,1.125,-0.4375,0.0,bb3958f15217e5fdbefa74fcff041200f9ff0000,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.776209,0.01568603515625,0.2498779296875,0.0157470703125,0.04681396484375,0.25048828125,1.5009765625,-0.24755859375,-47.9375,nan,nan,0101fe0f0201ff020102020c05fe01fd,d5060205-a904-deb9-4748-2c7f4a124842
18:45:53.783391,0.9019775390625,-0.22900390625,0.36444091796875,-0.03289794921875,-0.65625,-0.44921875,0.623046875,0.4375,-0.3125,-0.25,ba3958f15317e5fdc0fa68fcfc040700fbfffcff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.798957,0.9019775390625,-0.22906494140625,0.36444091796875,-0.03289794921875,-0.65185546875,-0.44873046875,0.62353515625,0.3125,-0.1875,-0.3125,ba3957f15317e5fdc9fa69fcfd040500fdfffbff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.813469,-0.0467529296875,-0.0313720703125,0.031005859375,-0.04669189453125,0.2490234375,-0.24951171875,-0.125,-16.0,nan,nan,02fdfefdfc0103fdfe0101fe00ff00ff,d5060205-a904-deb9-4748-2c7f4a124842
18:45:53.820821,0.9019775390625,-0.22900390625,0.364501953125,-0.032958984375,-0.65576171875,-0.447265625,0.62646484375,1.0,-0.3125,-0.1875,ba3958f15417e4fdc1fa6cfc03051000fbfffdff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.843876,0.9019775390625,-0.22882080078125,0.364501953125,-0.0330810546875,-0.65478515625,-0.44482421875,0.62646484375,1.6875,-0.5,-0.3125,ba395bf15417e2fdc3fa71fc03051b00f8fffbff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.858260,0.0157470703125,0.03118896484375,-0.0157470703125,-0.01580810546875,-0.24951171875,2.0009765625,-0.12548828125,32.0,nan,nan,0201ff01fefefdfe01fe0210fffe0002,d5060205-a904-deb9-4748-2c7f4a124842
18:45:53.858892,0.9019775390625,-0.22869873046875,0.3646240234375,-0.033203125,-0.65625,-0.44775390625,0.623046875,1.5625,-0.3125,-0.3125,ba395df15617e0fdc0fa6bfcfc041900fbfffbff,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.888362,0.9019775390625,-0.22869873046875,0.3646240234375,-0.033203125,-0.65380859375,-0.4423828125,0.6181640625,0.5625,-0.1875,0.0,ba395df15617e0fdc5fa76fcf2040900fdff0000,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.910737,0.015625,-0.015625,-0.01568603515625,0.0,0.00048828125,0.5009765625,-0.12646484375,-16.0625,nan,nan,000100fffffe000001000204fdfefffe,d5060205-a904-deb9-4748-2c7f4a124842
18:45:53.911356,0.9019775390625,-0.22869873046875,0.36468505859375,-0.033203125,-0.654296875,-0.44580078125,0.62548828125,-0.3125,-0.3125,0.0625,ba395df15717e0fdc4fa6ffc0105fbfffbff0100,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.918900,0.9019775390625,-0.228759765625,0.36468505859375,-0.033203125,-0.65185546875,-0.4443359375,0.62451171875,-0.0625,-0.5,0.0,ba395cf15717e0fdc9fa72fcff04fffff8ff0000,d5060402-a904-deb9-4748-2c7f4a124842
18:45:53.933479,-0.0001220703125,0.0,-0.01544189453125,-0.015625,0.125,0.25048828125,-0.24951171875,-31.8125,nan,nan,feff000003ff00ff0001010201fe03fe,d5060205-a904-deb9-4748-2c7f4a124842
