timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
19:25:26.781927,0.3952624099929902,-0.2221357287620578,0.8246997245921228,6.9857731685306925,-38.93587963870351,2.912319187424316
19:25:26.790627,0.4030807032527094,-0.2146860787859226,0.8184946494644354,2.78548529568234,-39.35649515103903,2.939636765334395
19:25:26.800603,0.41358568659746997,-0.20337458507121203,0.813401936851225,-1.1993040298657462,-39.773031287885516,2.9647023761853477
19:25:26.810249,0.4272144773304415,-0.18906271142357392,0.810444822551324,-4.763985244582646,-40.1886223664024,2.9815207191076536
19:25:26.820645,0.441706834095129,-0.17793365570858777,0.8098811889925558,-7.725147269053971,-40.60660953206374,2.9867634882262757
19:25:26.830557,0.4537635536869052,-0.1772737960733067,0.8106477516772806,-9.936602670269084,-41.02978750792616,2.9807857654754804
19:25:26.840666,0.4613024202333689,-0.1899857967540299,0.8109277610253063,-11.307814838103976,-41.459475852398135,2.967750459898672
19:25:26.850533,0.4645194907599056,-0.2122132407809102,0.80961744608419,-11.820037169289963,-41.89477729970286,2.9548068270379915
19:25:26.860399,0.46535757640327896,-0.2355434057449445,0.8072535847965523,-11.53462948166079,-42.33231916316185,2.950532289071286
19:25:26.870669,0.4663458083040377,-0.2515535899566596,0.805380904316503,-10.589414473953624,-42.76654785830684,2.9630644362103595
19:25:26.880410,0.46969071583351246,-0.2553550930785036,0.8048820891026874,-9.182003202307842,-43.190414350667254,2.9984360387245683
19:25:26.890424,0.476621420832935,-0.24663906714082143,0.8047858484093079,-7.542613936988688,-43.59616457538368,3.059550886375465
19:25:26.900118,0.4867698096108051,-0.22900479080978278,0.8026380954104101,-5.9018431573543495,-43.97595785804535,3.1460263064601652
19:25:26.910150,0.49797178805013564,-0.2087320527920173,0.7962230795838547,-4.4602213191976094,-44.32214748848472,3.254840241351959
19:25:26.919862,0.5071678646679542,-0.1930589106217591,0.7853943706232925,-3.3657608721300836,-44.62722879275848,3.3814451977131306
19:25:26.930532,0.5122707493901807,-0.18762209639767571,0.7726570269152261,-2.7032277209899425,-44.88363758911067,3.5208530111324974
19:25:26.940904,0.5137147231959528,-0.19380917417180446,0.761888247970598,-2.495339626982454,-45.083691402828386,3.6682383392403106
19:25:26.950881,0.5143496335055749,-0.2078089093914979,0.755864561286727,-2.712793089794546,-45.219942652226855,3.818861612635958
19:25:26.960652,0.517611049133135,-0.22250196409993134,0.7543372382813548,-3.2882028215579098,-45.28604950485694,3.9674687298895353
